img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40
Pieza_02_foto183;2;183;14.6875;14.6875;40.729166666666664;31.166666666666668;1.3229166666666667;18.645833333333332;53.90625;9.677083333333334;6.666666666666667;32.989583333333336;49.895833333333336;10.53125;0.0;42.864583333333336;47.927083333333336;27.125;19.427083333333332;65.45833333333333;53.052083333333336;48.4375;8.0;0.0;25.927083333333332;26.166666666666668;18.604166666666668;54.875;97.07291666666667;20.75;0.0;25.489583333333332;82.17708333333333;1.0833333333333333;0.0;22.864583333333332;31.520833333333332;20.791666666666668;42.302083333333336;54.708333333333336;31.791666666666668;16.40625
Pieza_02_foto184;2;184;0.0;0.0;0.0;0.0;14.977678571428571;46.40625;49.375;33.191964285714285;8.59375;8.59375;15.133928571428571;37.566964285714285;50.870535714285715;100.0;100.0;89.86607142857143;79.0625;56.651785714285715;33.058035714285715;36.138392857142854;0.0;0.0;11.09375;22.790178571428573;34.53125;62.5;92.32142857142857;100.0;60.15625;18.526785714285715;8.928571428571429;8.125;8.125;24.419642857142858;67.52232142857143;75.15625;40.669642857142854;8.013392857142858;0.0;0.0
Pieza_02_foto199;2;199;23.28125;35.78125;70.99609375;47.060546875;37.75390625;72.0703125;97.998046875;22.28515625;3.2421875;24.287109375;41.23046875;26.77734375;29.873046875;64.296875;45.576171875;75.810546875;93.02734375;94.53125;86.435546875;57.568359375;35.205078125;11.279296875;11.46484375;26.064453125;25.33203125;78.359375;100.0;100.0;51.337890625;31.455078125;96.9140625;48.134765625;39.375;31.064453125;34.873046875;47.744140625;82.96875;84.62890625;21.7578125;0.0
Pieza_02_foto200;2;200;48.75;58.958333333333336;70.59375;66.19791666666667;74.71875;45.291666666666664;51.697916666666664;16.416666666666668;0.0;0.0;0.0;0.0;4.09375;65.17708333333333;68.59375;80.76041666666667;71.80208333333333;63.03125;0.0;8.8125;33.3125;12.375;0.0;0.0;0.0;0.0;0.0;10.270833333333334;34.78125;27.302083333333332;3.3854166666666665;5.583333333333333;43.4375;58.75;47.4375;58.572916666666664;85.57291666666667;91.01041666666667;41.927083333333336;19.489583333333332
Pieza_02_foto217;2;217;0.0;0.0;0.0;15.729166666666666;51.232638888888886;62.72569444444444;65.46875;69.20138888888889;68.59375;68.59375;87.17013888888889;100.0;90.0;77.5;80.0;100.0;100.0;68.99305555555556;56.40625;63.454861111111114;0.0;0.0;0.0;0.8333333333333334;14.70486111111111;56.5625;59.96527777777778;41.145833333333336;24.20138888888889;8.871527777777779;42.34375;100.0;100.0;100.0;100.0;65.71180555555556;48.4375;49.28819444444444;34.201388888888886;33.75
Pieza_02_foto218;2;218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.125;50.1953125;60.78125;77.96875;77.96875;66.484375;49.84375;47.2265625;45.0;30.9375;20.625;20.5078125;20.46875;65.3125;65.3125;50.8984375;34.9609375;30.9375;27.265625;30.5859375;37.96875;37.96875;43.828125;64.4140625;81.9921875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto234;2;234;0.0;0.0;0.0;0.0;23.415178571428573;23.4375;16.428571428571427;73.34821428571429;78.59375;87.76785714285714;100.0;100.0;100.0;93.08035714285714;72.1875;58.013392857142854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.160714285714285;52.96875;54.0625;54.39732142857143;59.933035714285715;56.674107142857146;31.674107142857142;23.28125;42.03125;49.53125;37.767857142857146;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto235;2;235;0.0;0.0;0.0;16.42361111111111;71.875;86.12847222222223;100.0;100.0;100.0;66.92708333333333;0.0;0.0;7.5;33.385416666666664;68.90625;76.09375;61.267361111111114;39.91319444444444;36.40625;36.40625;19.0625;19.0625;21.631944444444443;25.17361111111111;25.3125;49.56597222222222;68.64583333333333;66.40625;64.21875;28.819444444444443;0.0;0.0;0.0;9.618055555555555;25.3125;20.95486111111111;1.9097222222222223;0.9375;8.333333333333334;15.46875
Pieza_02_foto250;2;250;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.375;74.0625;74.0625;74.0625;74.0625;45.7421875;18.4375;18.203125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.4375;43.4375;43.4375;43.4375;37.890625;27.1875;27.1875;16.2890625;0.0;0.0
Pieza_02_foto251;2;251;0.0;0.0;0.0;0.0;0.0;1.9419642857142858;51.138392857142854;88.39285714285714;100.0;100.0;86.51785714285714;74.84375;66.85267857142857;52.611607142857146;39.70982142857143;6.629464285714286;0.0;0.0;0.0;0.0;30.9375;30.9375;16.339285714285715;4.821428571428571;18.258928571428573;25.15625;25.15625;49.308035714285715;81.42857142857143;88.86160714285714;71.94196428571429;31.852678571428573;16.808035714285715;12.03125;13.90625;33.482142857142854;48.4375;43.45982142857143;16.294642857142858;0.0
Pieza_02_foto269;2;269;0.0;0.0;1.5451388888888888;28.59375;31.041666666666668;29.375;44.201388888888886;80.78125;90.27777777777777;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.50347222222223;37.135416666666664;17.65625;17.65625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.15972222222222;71.875;51.666666666666664;35.0;35.0;34.75694444444444;30.46875;30.46875;14.70486111111111;12.03125;21.25;21.25
Pieza_02_foto27;2;27;92.03125;92.03125;92.03125;95.34375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.5;84.84375;81.90625;59.1875;40.15625;29.9375;89.53125;87.90625;81.40625;83.03125;85.46875;94.1875;100.0;100.0;100.0;100.0;89.21875;89.21875;89.21875;57.40625;45.125;37.5;12.90625;7.5;6.46875;1.21875
Pieza_02_foto270;2;270;28.59375;28.59375;28.59375;28.59375;42.65625;68.75;77.2265625;89.21875;89.21875;89.21875;75.9375;46.9140625;34.0625;25.3125;12.6171875;5.8203125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto28;2;28;49.53125;49.53125;49.87847222222222;59.25347222222222;77.60416666666667;100.0;99.82638888888889;74.20138888888889;38.4375;38.4375;38.4375;46.5625;50.625;41.44097222222222;41.40625;44.30555555555556;53.576388888888886;53.90625;39.704861111111114;15.0;100.0;98.17708333333333;83.55902777777777;76.84027777777777;72.8125;78.87152777777777;81.52777777777777;51.99652777777778;39.14930555555556;28.489583333333332;6.961805555555555;11.059027777777779;16.649305555555557;42.1875;52.30902777777778;30.711805555555557;1.5625;0.0;0.0;0.0
Pieza_02_foto287;2;287;0.0;0.0;0.0;0.0;13.819444444444445;57.291666666666664;60.3125;36.979166666666664;5.034722222222222;0.0;0.0;4.565972222222222;41.59722222222222;83.99305555555556;83.28125;73.85416666666667;70.92013888888889;55.08680555555556;25.29513888888889;21.5625;17.03125;17.03125;35.78125;70.36458333333333;65.98958333333333;60.260416666666664;45.74652777777778;1.5625;0.0;0.0;0.0;29.54861111111111;73.64583333333333;96.52777777777777;84.375;87.06597222222223;100.0;98.17708333333333;56.00694444444444;15.503472222222221
Pieza_02_foto288;2;288;0.0;0.0;12.684659090909092;34.21875;24.985795454545453;25.894886363636363;35.28409090909091;59.36079545454545;74.84375;63.22443181818182;55.41193181818182;85.52556818181819;91.93181818181819;81.36363636363636;75.17045454545455;73.69318181818181;55.92329545454545;35.58238636363637;11.335227272727273;27.65625;0.0;0.0;10.028409090909092;24.673295454545453;23.025568181818183;21.178977272727273;7.940340909090909;4.84375;20.12784090909091;35.83806818181818;35.66761363636363;55.68181818181818;68.90625;68.19602272727273;60.95170454545455;55.29829545454545;41.66193181818182;38.08238636363637;40.73863636363637;40.0
Pieza_02_foto29;2;29;24.0625;24.0625;15.5078125;12.65625;12.65625;13.828125;19.6484375;19.84375;19.84375;35.625;42.421875;44.6875;44.6875;38.75;14.296875;0.0;0.0;0.0;0.0;0.0;44.84375;44.84375;44.84375;44.84375;58.828125;87.1875;87.1875;87.1875;100.0;100.0;100.0;100.0;80.3515625;7.1484375;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto306;2;306;61.40625;61.40625;61.40625;62.21875;80.1875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;97.375;83.34375;56.875;49.1875;48.15625;90.3125;90.3125;90.3125;82.3125;75.0;75.0;75.0;73.5625;68.78125;67.8125;65.46875;54.84375;60.84375;56.625;51.78125;23.875;2.5;0.0;0.0;0.0
Pieza_02_foto307;2;307;0.0;0.0;0.0;0.0;0.0;21.119791666666668;23.072916666666668;25.078125;30.0;48.4375;55.364583333333336;57.96875;63.28125;66.640625;53.255208333333336;53.776041666666664;53.463541666666664;62.369791666666664;45.052083333333336;41.71875;0.0;0.0;12.864583333333334;22.994791666666668;36.796875;49.84375;50.520833333333336;52.630208333333336;77.03125;77.03125;76.92708333333333;75.625;75.46875;75.46875;67.39583333333333;56.302083333333336;46.328125;24.661458333333332;6.588541666666667;0.0
Pieza_02_foto323;2;323;35.9375;35.9375;38.66319444444444;63.28125;64.6875;61.267361111111114;76.02430555555556;86.5625;86.73611111111111;79.51388888888889;71.26736111111111;68.64583333333333;67.93402777777777;49.270833333333336;50.69444444444444;50.78125;53.107638888888886;37.03125;19.80902777777778;0.0;53.90625;53.90625;56.423611111111114;70.3125;68.05555555555556;66.16319444444444;55.572916666666664;32.291666666666664;30.78125;30.78125;30.78125;37.96875;56.09375;85.13888888888889;76.68402777777777;56.145833333333336;47.89930555555556;44.704861111111114;34.982638888888886;12.63888888888889
Pieza_02_foto324;2;324;78.4375;78.4375;78.4375;74.16666666666667;79.27083333333333;85.0;85.0;77.39583333333333;55.755208333333336;37.395833333333336;21.09375;17.8125;16.119791666666668;24.765625;28.75;32.03125;31.197916666666668;25.46875;14.84375;14.84375;79.84375;79.84375;79.84375;81.171875;100.0;100.0;100.0;99.921875;99.53125;99.53125;99.53125;83.22916666666667;72.65625;49.479166666666664;20.15625;19.0625;15.494791666666666;10.494791666666666;0.0;0.0
Pieza_02_foto341;2;341;29.53125;28.333333333333332;36.59722222222222;54.270833333333336;85.27777777777777;88.21180555555556;98.99305555555556;100.0;100.0;91.66666666666667;87.5;97.22222222222223;100.0;100.0;100.0;85.22569444444444;25.208333333333332;3.0034722222222223;0.0;0.0;67.5;46.80555555555556;31.475694444444443;28.489583333333332;39.270833333333336;47.27430555555556;64.04513888888889;75.69444444444444;75.15625;64.61805555555556;69.0625;85.60763888888889;100.0;100.0;87.76041666666667;65.78125;62.65625;39.583333333333336;5.642361111111111;0.0
Pieza_02_foto342;2;342;64.0625;64.0625;53.30357142857143;28.28125;17.455357142857142;32.8125;45.91517857142857;53.59375;64.19642857142857;90.15625;91.875;91.875;91.875;100.0;100.0;100.0;83.83928571428571;25.424107142857142;12.901785714285714;14.375;100.0;100.0;94.17410714285714;86.40625;82.09821428571429;76.875;70.0;60.91517857142857;79.59821428571429;66.71875;66.71875;59.6875;58.125;58.125;62.36607142857143;64.0625;51.205357142857146;49.888392857142854;35.75892857142857;35.15625
Pieza_02_foto358;2;358;10.625;1.5384615384615385;18.93028846153846;17.776442307692307;25.0;87.66826923076923;56.50240384615385;49.33894230769231;85.84134615384616;81.39423076923077;89.45913461538461;91.49038461538461;70.7451923076923;59.03846153846154;42.06730769230769;68.6298076923077;82.1875;56.03365384615385;60.01201923076923;64.53125;0.0;0.0;0.0;38.50961538461539;64.61538461538461;62.03125;62.03125;69.55528846153847;100.0;94.1826923076923;63.4375;88.61778846153847;100.0;100.0;93.6298076923077;83.4375;54.91586538461539;24.591346153846153;50.46875;8.653846153846153
Pieza_02_foto359;2;359;0.0;0.0;0.0;0.0;0.0;6.71875;24.9609375;62.265625;80.3125;80.3125;80.3125;67.1875;80.625;80.625;80.625;81.5234375;88.3203125;90.46875;90.46875;90.46875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.4453125;90.625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto373;2;373;27.1875;27.1875;27.1875;27.1875;27.1875;31.796875;33.90625;33.90625;46.4453125;50.625;50.625;50.625;49.765625;9.4140625;0.0;0.0;0.0;0.0;0.0;0.0;30.625;30.625;30.625;30.625;47.34375;76.40625;76.40625;76.40625;73.9453125;51.71875;51.71875;51.71875;41.328125;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto374;2;374;0.0;0.0;0.0;44.25;74.6875;66.4375;55.46875;62.03125;57.140625;35.578125;61.125;71.8125;63.75;71.75;48.625;45.9375;45.9375;26.203125;0.0;0.0;0.0;0.0;0.0;12.0;22.03125;27.09375;49.453125;79.5625;81.546875;53.953125;42.171875;27.171875;24.75;32.5;28.25;21.875;18.8125;15.140625;0.0;6.28125
Pieza_02_foto381;2;381;0.0;0.0;0.0;0.0;34.16015625;49.21875;58.515625;48.37890625;44.84375;60.15625;41.81640625;21.875;16.25;34.140625;38.28125;60.3125;60.3125;13.3203125;0.0;0.0;0.0;0.0;0.0;3.671875;32.96875;32.96875;32.96875;35.91796875;53.33984375;83.4375;73.65234375;65.9375;59.23828125;22.03125;20.9375;19.53125;18.65234375;0.0;0.0;0.0
Pieza_02_foto382;2;382;0.0;0.0;0.0;38.19444444444444;71.00694444444444;71.40625;73.35069444444444;73.59375;57.96875;53.59375;58.83680555555556;69.375;71.875;69.39236111111111;20.625;20.625;20.625;6.458333333333333;6.440972222222222;32.34375;0.0;0.0;3.3159722222222223;22.65625;24.21875;48.420138888888886;86.51041666666667;79.79166666666667;70.9375;57.03125;27.03125;27.03125;31.71875;29.010416666666668;7.34375;7.34375;7.34375;2.3784722222222223;0.0;0.0
Pieza_02_foto389;2;389;0.0;0.0;0.0;5.078125;50.60546875;53.4375;38.53515625;38.515625;26.09375;22.7734375;20.21484375;32.34375;22.5;25.546875;30.6640625;40.546875;40.46875;10.078125;0.0;0.0;0.0;0.0;0.0;2.83203125;41.171875;75.625;70.625;77.8125;59.70703125;29.53125;26.42578125;17.7734375;40.546875;67.32421875;77.109375;52.5390625;30.15625;4.90234375;0.0;0.0
Pieza_02_foto390;2;390;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1640625;39.3359375;52.96875;52.96875;52.96875;48.3984375;30.46875;27.03125;27.03125;27.03125;27.03125;27.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0546875;83.3984375;100.0;100.0;96.328125;82.890625;71.6796875;65.3125;65.3125;65.3125;65.3125;65.3125
Pieza_02_foto395;2;395;20.78125;20.78125;18.203125;17.34375;17.34375;17.34375;22.109375;29.7265625;43.8671875;76.40625;76.40625;76.09375;60.1953125;50.390625;47.65625;43.6328125;27.65625;21.09375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.703125;61.4453125;100.0;100.0;100.0;92.6953125;29.296875;12.65625;12.65625;12.65625;12.65625;12.65625;12.65625;15.078125
Pieza_02_foto396;2;396;0.0;0.0;0.0;0.0;0.0;0.0;19.4921875;88.125;100.0;100.0;100.0;91.171875;31.6796875;14.21875;9.2578125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.1796875;91.796875;100.0;100.0;100.0;56.875;17.34375;13.75;13.75;13.75;0.0;0.0;0.0;14.5703125
Pieza_02_foto402;2;402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.40625;66.25;66.25;66.15625;62.375;58.4375;58.4375;58.4375;58.4375;58.4375;33.1875;21.3125;5.1875;0.0;0.0;0.0;0.0;3.59375;27.03125;93.21875;99.625;100.0;91.96875;75.625;71.96875;69.53125;70.21875;79.34375;93.90625;93.90625;97.5625;100.0;97.28125
Pieza_02_foto403;2;403;0.0;0.0;0.0;0.0;0.0;23.616071428571427;65.55803571428571;81.5625;67.52232142857143;38.058035714285715;20.0;20.0;20.0;24.285714285714285;27.5;27.433035714285715;0.0;17.767857142857142;18.75;18.75;0.0;0.0;0.0;0.0;33.41517857142857;100.0;100.0;100.0;100.0;100.0;100.0;98.08035714285714;93.28125;93.28125;93.28125;91.47321428571429;55.3125;61.875;61.875;61.875
Pieza_02_foto408;2;408;0.0;0.0;0.0;0.0;0.0;0.0;17.0;63.84375;83.09375;95.3125;100.0;84.3125;76.5625;76.5625;76.5625;66.90625;51.6875;21.03125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.8125;77.71875;87.34375;87.34375;86.1875;53.125;42.8125;41.40625;36.90625;35.78125;33.75;20.0;5.78125;0.0;0.0
Pieza_02_foto409;2;409;0.0;0.0;37.34375;56.86298076923077;53.16105769230769;50.32451923076923;45.08413461538461;49.77163461538461;20.721153846153847;14.278846153846153;6.490384615384615;16.86298076923077;5.685096153846154;15.564903846153847;65.46875;8.076923076923077;23.59375;100.0;40.74519230769231;23.28125;0.0;4.855769230769231;66.02163461538461;100.0;90.82932692307692;80.3125;53.28125;50.68509615384615;6.875;0.0;11.86298076923077;37.68028846153846;55.91346153846154;60.14423076923077;67.5;43.97836538461539;69.03846153846153;98.67788461538461;36.12980769230769;30.372596153846153
Pieza_02_foto414;2;414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.59375;38.59375;38.59375;38.59375;30.859375;22.34375;22.5;22.5;22.5;22.421875;8.125;2.578125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.2421875;57.578125;60.3125;60.3125;60.3125;49.6484375;44.453125;43.90625;43.90625;43.90625;17.65625;13.75;5.0390625
Pieza_02_foto415;2;415;0.0;0.0;0.0;0.0;0.0;0.0;4.8125;10.78125;10.78125;10.78125;0.0;0.0;5.28125;56.1875;78.90625;78.90625;65.25;7.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.53125;74.53125;74.53125;74.53125;71.15625;68.125;68.125;93.59375;93.59375;91.4375;39.84375;19.53125;19.53125;19.53125
Pieza_02_foto420;2;420;40.15625;40.15625;40.15625;37.03125;30.052083333333332;0.0;0.0;0.0;0.0;1.1197916666666667;24.010416666666668;26.40625;25.859375;22.5;23.880208333333332;55.234375;72.1875;64.84375;23.177083333333332;16.041666666666668;10.78125;10.78125;10.78125;10.078125;32.34375;32.34375;32.34375;55.807291666666664;63.4375;65.05208333333333;21.09375;9.6875;8.072916666666666;0.0;15.494791666666666;88.125;88.125;76.74479166666667;13.4375;13.4375
Pieza_02_foto421;2;421;0.0;0.0;4.559659090909091;22.556818181818183;50.71022727272727;38.60795454545455;22.755681818181817;13.90625;23.139204545454547;30.15625;30.326704545454547;14.190340909090908;18.664772727272727;49.70170454545455;59.6875;57.34375;61.30681818181818;65.35511363636364;23.267045454545453;28.948863636363637;13.125;19.005681818181817;49.77272727272727;48.02556818181818;38.67897727272727;39.77272727272727;5.752840909090909;0.0;4.346590909090909;31.619318181818183;66.86079545454545;66.64772727272727;65.25568181818181;68.125;51.09375;51.09375;95.95170454545455;75.99431818181819;7.96875;7.96875
Pieza_02_foto426;2;426;25.625;25.625;25.625;25.625;25.625;25.625;25.625;25.625;25.9375;48.541666666666664;65.78125;65.78125;65.78125;65.78125;59.322916666666664;27.604166666666668;15.052083333333334;20.46875;35.885416666666664;43.59375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.90625;74.63541666666667;100.0;100.0;100.0;100.0;100.0;47.8125;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto427;2;427;44.21875;44.21875;44.21875;44.21875;44.21875;44.21875;44.21875;44.21875;49.84375;55.46875;55.46875;55.46875;38.5546875;12.34375;12.34375;13.203125;24.0625;24.0625;24.0625;24.0625;59.6875;59.6875;59.6875;59.6875;59.6875;59.6875;59.6875;79.84375;100.0;100.0;100.0;90.546875;6.71875;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto432;2;432;0.0;0.0;0.0;0.0;33.49431818181818;35.22727272727273;34.54545454545455;40.11363636363637;22.599431818181817;30.994318181818183;41.34943181818182;33.08238636363637;62.35795454545455;60.86647727272727;32.03125;46.17897727272727;80.78125;34.57386363636363;25.46875;41.64772727272727;0.0;0.0;14.758522727272727;71.33522727272727;72.1590909090909;54.82954545454545;12.528409090909092;14.21875;39.21875;74.21875;45.55397727272727;19.84375;36.60511363636363;44.14772727272727;43.65056818181818;100.0;69.47443181818181;0.0;0.0;0.0
Pieza_02_foto433;2;433;0.0;0.0;0.0;0.0;0.0;0.0;35.9375;83.125;83.125;83.125;79.2578125;40.3125;16.5625;16.5625;16.5625;16.5625;16.5625;2.9296875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.125;79.3359375;100.0;100.0;94.1796875;46.1328125;3.7109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto438;2;438;39.6875;39.6875;39.6875;39.6875;39.6875;39.6875;39.6875;39.6875;46.09375;52.5;52.5;52.5;39.4140625;4.53125;0.0;4.7265625;18.90625;18.90625;18.90625;18.90625;6.875;6.875;6.875;6.875;6.875;6.875;6.875;6.875;55.78125;92.265625;100.0;100.0;80.078125;36.7578125;6.40625;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto439;2;439;0.0;0.0;0.0;0.0;16.85763888888889;20.27777777777778;27.8125;29.375;20.59027777777778;52.41319444444444;59.21875;33.298611111111114;38.454861111111114;47.96875;46.5625;68.62847222222223;75.0;29.56597222222222;27.8125;35.625;0.0;0.0;0.0;49.49652777777778;55.625;38.107638888888886;42.03125;41.68402777777778;63.59375;84.21875;63.50694444444444;46.40625;61.701388888888886;84.375;84.375;93.05555555555556;100.0;58.94097222222222;1.7708333333333333;0.0
Pieza_02_foto444;2;444;0.0;0.0;16.666666666666668;36.158854166666664;45.0;62.916666666666664;66.45833333333333;50.5078125;38.90625;38.90625;87.98177083333333;81.30208333333333;34.0625;17.552083333333332;0.0;0.0;13.059895833333334;76.0546875;58.489583333333336;44.036458333333336;0.0;0.0;26.263020833333332;31.041666666666668;30.46875;56.5234375;100.0;100.0;100.0;100.0;100.0;90.95052083333333;10.4296875;0.0;0.0;0.0;14.778645833333334;75.06510416666667;86.34114583333333;22.7734375
Pieza_02_foto445;2;445;34.375;27.34375;20.267857142857142;57.879464285714285;75.9375;65.80357142857143;29.732142857142858;43.75;42.075892857142854;23.549107142857142;7.5;27.5;56.473214285714285;89.0625;74.21875;39.598214285714285;6.71875;6.71875;13.816964285714286;16.875;19.21875;19.21875;10.982142857142858;2.6785714285714284;23.4375;62.65625;54.82142857142857;32.254464285714285;26.40625;26.40625;19.575892857142858;0.0;0.0;0.0;2.0089285714285716;24.6875;24.6875;12.723214285714286;0.0;0.0
Pieza_02_foto450;2;450;84.375;84.375;84.375;84.375;91.5625;100.0;100.0;100.0;100.0;100.0;100.0;74.453125;25.859375;20.78125;20.78125;20.78125;20.78125;20.78125;20.78125;18.046875;34.84375;34.84375;34.84375;34.84375;37.6953125;82.0703125;100.0;100.0;100.0;100.0;100.0;100.0;99.0625;76.171875;47.1484375;14.0234375;0.0;0.0;0.0;0.0
Pieza_02_foto451;2;451;0.0;0.0;0.0;0.0;9.9609375;34.2578125;40.46875;94.21875;100.0;100.0;100.0;100.0;51.9140625;16.484375;14.375;14.375;14.375;16.5625;18.75;22.65625;37.65625;37.65625;34.140625;32.96875;32.96875;39.453125;71.328125;100.0;100.0;100.0;100.0;100.0;100.0;82.4609375;55.3125;30.78125;2.34375;0.0;0.0;0.0
Pieza_02_foto456;2;456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.9140625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;58.125;1.2109375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.453125;76.953125;91.1328125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.2734375;91.25;91.25
Pieza_02_foto457;2;457;90.9375;90.9375;90.9375;85.8984375;89.0234375;93.28125;93.28125;93.28125;98.3203125;100.0;100.0;100.0;71.9921875;15.1171875;14.0625;14.0625;14.0625;14.0625;14.0625;14.0625;27.34375;27.34375;27.34375;27.34375;30.15625;43.75;57.96875;71.09375;78.5546875;100.0;100.0;100.0;95.390625;69.609375;32.2265625;18.28125;18.28125;18.28125;18.28125;18.28125
Pieza_02_foto462;2;462;20.9375;20.9375;20.9375;20.9375;20.9375;45.859375;54.375;54.375;88.3203125;100.0;100.0;100.0;93.671875;25.5859375;0.0;0.0;0.0;0.0;0.0;0.0;32.1875;32.1875;23.515625;20.625;15.5859375;1.2109375;27.7734375;46.484375;58.28125;58.28125;66.0546875;79.84375;95.3125;100.0;71.3671875;48.3203125;22.421875;0.0;0.0;0.0
Pieza_02_foto463;2;463;0.0;0.0;0.0;6.328125;30.989583333333332;39.0625;58.098958333333336;72.03125;72.03125;72.03125;81.19791666666667;85.78125;85.78125;80.13020833333333;77.5;77.5;75.859375;67.65625;67.65625;67.65625;40.46875;40.46875;40.46875;40.46875;22.395833333333332;21.901041666666668;43.90625;55.625;54.53125;58.072916666666664;69.53125;69.53125;78.80208333333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto464;2;464;0.0;0.0;0.0;0.0;0.0;0.0;19.296875;68.75;69.0625;69.0625;69.0625;76.7578125;79.6875;79.6875;79.6875;76.953125;68.75;68.75;68.75;68.75;0.0;0.0;0.0;0.0;0.0;0.0;8.671875;23.90625;23.90625;24.4921875;39.6875;57.3046875;86.5234375;100.0;100.0;100.0;100.0;82.421875;76.5625;76.5625
Pieza_02_foto465;2;465;0.0;0.0;0.0;0.0;0.0;0.0;13.0078125;26.40625;26.40625;26.40625;31.5234375;65.8984375;71.5625;71.5625;71.5625;71.5625;65.5859375;63.59375;63.59375;63.59375;0.0;0.0;0.0;0.0;0.0;12.0703125;14.4921875;15.9375;15.9375;29.375;56.09375;72.578125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto466;2;466;0.0;0.0;0.0;0.0;0.0;0.0;40.625;72.65625;72.65625;72.65625;76.3125;81.09375;81.09375;81.09375;81.09375;81.09375;81.09375;88.8125;89.84375;89.84375;0.0;0.0;0.0;0.0;0.0;0.0;1.875;4.6875;4.6875;4.6875;4.6875;30.96875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto467;2;467;0.0;0.0;0.0;0.0;0.0;0.84375;24.84375;27.71875;41.34375;54.84375;58.34375;81.40625;84.875;84.84375;84.84375;80.625;77.8125;77.8125;77.8125;77.8125;0.0;0.0;0.0;0.0;0.0;11.9375;48.28125;64.0625;64.0625;64.0625;96.84375;100.0;100.0;95.0625;87.65625;87.65625;87.65625;95.0625;100.0;100.0
