img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;h_51;h_52;h_53;h_54;h_55;h_56;h_57;h_58;h_59;h_60;h_61;h_62;h_63;h_64;h_65;h_66;h_67;h_68;h_69;h_70;h_71;h_72;h_73;h_74;h_75;h_76;h_77;h_78;h_79;h_80;h_81;h_82;h_83;h_84;h_85;h_86;h_87;h_88;h_89;h_90;h_91;h_92;h_93;h_94;h_95;h_96;h_97;h_98;h_99;h_100;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75;pw_76;pw_77;pw_78;pw_79;pw_80;pw_81;pw_82;pw_83;pw_84;pw_85;pw_86;pw_87;pw_88;pw_89;pw_90;pw_91;pw_92;pw_93;pw_94;pw_95;pw_96;pw_97;pw_98;pw_99;pw_100
Pieza_05_foto0170;5;170;49;49;49;49;49;49;49;49;49;49;49;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;49;49;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;55;52;48;44;41;39;36;31;28;28;27;24;20;19;19;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;24.489795918367346;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;25.0;24.489795918367346;24.489795918367346;24.489795918367346;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;21.818181818181817;23.076923076923077;25.0;27.272727272727273;29.26829268292683;30.76923076923077;33.333333333333336;38.70967741935484;42.857142857142854;42.857142857142854;44.44444444444444;50.0;60.0;63.1578947368421;63.1578947368421
Pieza_05_foto0178;5;178;137;137;137;137;137;137;137;137;137;137;137;138;138;138;138;138;138;138;138;138;137;133;132;132;132;132;132;132;132;132;132;132;101;101;101;100;60;60;60;60;60;60;60;60;60;60;61;62;63;64;64;64;64;64;64;65;66;66;66;66;66;66;66;66;66;66;68;72;75;75;75;75;75;75;75;71;71;71;69;69;68;65;65;64;63;63;63;63;63;63;65;67;67;67;67;67;67;67;64;64;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.695652173913043;8.695652173913043;8.695652173913043;8.695652173913043;8.695652173913043;8.695652173913043;8.695652173913043;8.695652173913043;8.695652173913043;8.75912408759124;9.022556390977444;9.090909090909092;9.090909090909092;9.090909090909092;9.090909090909092;9.090909090909092;9.090909090909092;9.090909090909092;9.090909090909092;9.090909090909092;9.090909090909092;11.881188118811881;11.881188118811881;11.881188118811881;12.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;19.672131147540984;19.35483870967742;19.047619047619047;18.75;18.75;18.75;18.75;18.75;18.75;18.46153846153846;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;18.181818181818183;17.647058823529413;16.666666666666668;16.0;16.0;16.0;16.0;16.0;16.0;16.0;16.901408450704224;16.901408450704224;16.901408450704224;17.391304347826086;17.391304347826086;17.647058823529413;18.46153846153846;18.46153846153846;18.75;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;18.46153846153846;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;17.91044776119403;18.75;18.75
Pieza_05_foto0197;5;197;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;80;78;78;78;78;78;78;78;78;79;79;79;79;79;79;79;88;88;88;88;88;88;88;88;82;81;81;81;81;81;81;81;81;81;81;81;82;82;88;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;15.0;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.384615384615385;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;13.636363636363637;14.634146341463415;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.814814814814815;14.634146341463415;14.634146341463415;13.636363636363637
Pieza_05_foto0207;5;207;57;57;57;57;57;57;57;57;57;58;62;62;63;65;66;67;67;67;67;69;73;73;73;74;75;76;76;78;78;80;80;80;80;80;84;84;86;88;90;90;90;90;90;90;90;93;96;97;97;97;97;97;97;97;97;97;97;100;100;100;100;100;100;100;100;100;101;102;102;104;105;106;107;108;109;109;110;111;112;113;114;114;115;116;117;117;118;122;122;122;125;126;126;126;126;126;126;126;126;125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto0220;5;220;228;228;228;228;228;228;228;228;228;228;228;228;228;228;228;228;219;219;219;219;219;219;219;219;219;219;219;219;217;216;215;215;188;188;188;188;188;188;188;188;188;188;188;191;191;191;191;191;191;191;191;191;189;184;174;174;174;174;174;174;174;174;174;174;173;171;169;167;165;165;165;165;162;162;162;162;162;161;159;158;157;157;156;155;155;155;155;137;137;137;137;137;137;143;143;143;143;143;143;143;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.2631578947368425;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.47945205479452;5.529953917050691;5.555555555555555;5.5813953488372094;5.5813953488372094;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.382978723404255;6.282722513089006;6.282722513089006;6.282722513089006;6.282722513089006;6.282722513089006;6.282722513089006;6.282722513089006;6.282722513089006;6.282722513089006;6.349206349206349;6.521739130434782;6.896551724137931;6.896551724137931;6.896551724137931;6.896551724137931;6.896551724137931;6.896551724137931;6.896551724137931;6.896551724137931;6.896551724137931;6.896551724137931;6.936416184971098;7.017543859649122;7.100591715976331;7.18562874251497;7.2727272727272725;7.2727272727272725;7.2727272727272725;7.2727272727272725;7.407407407407407;7.407407407407407;7.407407407407407;7.407407407407407;7.407407407407407;7.453416149068323;7.547169811320755;7.594936708860759;7.643312101910828;7.643312101910828;7.6923076923076925;7.741935483870968;7.741935483870968;7.741935483870968;7.741935483870968;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.75912408759124;8.391608391608392;8.391608391608392;8.391608391608392;8.391608391608392;8.391608391608392;8.391608391608392;8.391608391608392
Pieza_05_foto0221;5;221;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;147;147;147;147;147;147;147;147;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;8.16326530612245;8.16326530612245;8.16326530612245;8.16326530612245;8.16326530612245;8.16326530612245;8.16326530612245;8.16326530612245;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605;7.8431372549019605
Pieza_05_foto0223;5;223;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;60;60;60;60;60;60;60;60;64;64;64;64;64;64;64;63;63;62;61;60;57;56;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;20.0;20.0;20.0;20.0;20.0;20.0;20.0;20.0;18.75;18.75;18.75;18.75;18.75;18.75;18.75;19.047619047619047;19.047619047619047;19.35483870967742;19.672131147540984;20.0;21.05263157894737;21.428571428571427
Pieza_05_foto0229;5;229;48;48;48;48;48;48;49;49;49;50;50;50;50;50;50;50;50;50;50;50;50;50;50;51;54;55;55;60;60;60;62;64;65;68;73;76;76;78;79;82;83;84;85;86;88;90;91;92;92;92;92;92;93;94;97;99;102;103;107;108;111;113;116;117;119;119;119;119;119;119;119;127;139;144;148;151;152;152;152;152;152;152;152;152;156;161;165;167;169;171;173;173;173;173;173;173;173;173;175;178;25.0;25.0;25.0;25.0;25.0;25.0;24.489795918367346;24.489795918367346;24.489795918367346;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;24.0;23.529411764705884;22.22222222222222;21.818181818181817;21.818181818181817;20.0;20.0;20.0;19.35483870967742;18.75;18.46153846153846;17.647058823529413;16.438356164383563;15.789473684210526;15.789473684210526;15.384615384615385;15.189873417721518;14.634146341463415;14.457831325301205;14.285714285714286;14.117647058823529;13.953488372093023;13.636363636363637;13.333333333333334;13.186813186813186;13.043478260869565;13.043478260869565;13.043478260869565;13.043478260869565;13.043478260869565;12.903225806451612;12.76595744680851;12.371134020618557;12.121212121212121;11.764705882352942;11.650485436893204;11.214953271028037;11.11111111111111;10.81081081081081;10.619469026548673;10.344827586206897;10.256410256410257;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;10.084033613445378;9.448818897637794;8.633093525179856;8.333333333333334;8.108108108108109;7.947019867549669;7.894736842105263;7.894736842105263;7.894736842105263;7.894736842105263;7.894736842105263;7.894736842105263;7.894736842105263;7.894736842105263;7.6923076923076925;7.453416149068323;7.2727272727272725;7.18562874251497;7.100591715976331;7.017543859649122;6.936416184971098;6.936416184971098;6.936416184971098;6.936416184971098;6.936416184971098;6.936416184971098;6.936416184971098;6.936416184971098;6.857142857142857;6.741573033707865
Pieza_05_foto0232;5;232;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;56;56;56;56;56;56;56;56;57;57;57;57;57;57;57;57;57;57;58;60;62;64;64;64;64;64;67;73;73;73;73;73;73;73;73;63;63;63;63;63;63;64;64;67;68;69;71;74;74;74;74;74;78;79;80;80;80;80;80;80;80;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;12.121212121212121;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.428571428571427;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;21.05263157894737;20.689655172413794;20.0;19.35483870967742;18.75;18.75;18.75;18.75;18.75;17.91044776119403;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;16.438356164383563;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;18.75;18.75;17.91044776119403;17.647058823529413;17.391304347826086;16.901408450704224;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;16.216216216216218;15.384615384615385;15.189873417721518;15.0;15.0;15.0;15.0;15.0;15.0;15.0
Pieza_05_foto0234;5;234;58;58;58;58;58;58;58;58;58;58;58;58;61;63;64;64;64;64;64;64;64;63;63;63;63;63;63;63;63;59;59;59;59;59;59;63;70;70;70;70;70;70;70;70;64;64;64;64;64;64;64;64;64;64;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;62;58;58;58;58;58;58;58;58;58;58;64;65;65;65;65;65;65;65;65;65;65;65;66;66;66;66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto0235;5;235;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;59;62;62;62;62;62;62;62;62;62;62;62;62;65;65;65;65;65;65;65;65;63;58;56;56;56;56;56;56;56;56;57;60;60;60;60;60;60;60;60;59;59;54;54;54;54;54;54;54;54;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;54;54;54;54;54;54;54;56;56;56;56;56;56;56;56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto027;5;27;60;60;60;60;60;60;60;61;62;64;64;65;65;65;65;65;72;72;73;73;73;73;73;73;73;73;73;73;73;73;73;73;82;87;89;89;91;92;93;94;94;95;96;96;97;97;97;101;105;109;109;109;110;110;110;110;112;114;116;116;126;126;126;126;126;126;126;126;126;126;126;126;126;127;128;129;130;131;131;135;135;135;136;138;138;139;139;141;142;145;146;147;154;154;154;154;154;154;154;154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_05_foto028;5;28;171;171;171;171;171;171;171;171;171;157;157;155;154;153;151;151;151;151;151;94;94;94;94;94;94;94;95;96;96;97;97;98;98;98;127;127;127;127;127;127;127;127;127;126;125;125;125;125;111;104;59;59;59;59;59;59;60;60;60;60;62;62;63;63;63;63;63;64;65;65;65;65;65;65;79;79;79;79;79;79;79;79;79;79;77;74;73;69;69;69;69;69;69;69;69;68;65;63;60;60;7.017543859649122;7.017543859649122;7.017543859649122;7.017543859649122;7.017543859649122;7.017543859649122;7.017543859649122;7.017543859649122;7.017543859649122;7.643312101910828;7.643312101910828;7.741935483870968;7.792207792207792;7.8431372549019605;7.947019867549669;7.947019867549669;7.947019867549669;7.947019867549669;7.947019867549669;12.76595744680851;12.76595744680851;12.76595744680851;12.76595744680851;12.76595744680851;12.76595744680851;12.76595744680851;12.631578947368421;12.5;12.5;12.371134020618557;12.371134020618557;12.244897959183673;12.244897959183673;12.244897959183673;9.448818897637794;9.448818897637794;9.448818897637794;9.448818897637794;9.448818897637794;9.448818897637794;9.448818897637794;9.448818897637794;9.448818897637794;9.523809523809524;9.6;9.6;9.6;9.6;10.81081081081081;11.538461538461538;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.338983050847457;20.0;20.0;20.0;20.0;19.35483870967742;19.35483870967742;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;19.047619047619047;18.75;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;18.46153846153846;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.189873417721518;15.584415584415584;16.216216216216218;16.438356164383563;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.391304347826086;17.647058823529413;18.46153846153846;19.047619047619047;20.0;20.0
Pieza_05_foto04;5;4;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;105;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429;11.428571428571429
