img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;h_31;h_32;h_33;h_34;h_35;h_36;h_37;h_38;h_39;h_40;h_41;h_42;h_43;h_44;h_45;h_46;h_47;h_48;h_49;h_50;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50
Pieza_01_foto0184;1;184;64;64;64;65;66;67;67;67;67;66;66;66;66;66;66;66;65;65;65;65;64;62;62;62;62;62;62;62;61;60;60;61;61;61;61;61;61;61;62;62;62;62;62;62;67;68;68;68;68;68;0.0;0.0;0.0;0.0;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.11940298507462686;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23880597014925373;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824
Pieza_01_foto0185;1;185;65;65;65;64;61;61;61;62;62;63;63;63;63;63;62;62;63;63;63;63;63;61;61;61;59;59;59;59;58;57;57;57;57;57;57;57;57;57;58;58;58;58;58;58;58;59;59;59;59;59;4.984615384615385;4.984615384615385;4.7384615384615385;2.5;1.639344262295082;1.639344262295082;1.639344262295082;2.193548387096774;2.3225806451612905;3.111111111111111;3.111111111111111;3.111111111111111;3.111111111111111;2.6666666666666665;2.3225806451612905;2.3225806451612905;2.7936507936507935;3.111111111111111;3.111111111111111;3.111111111111111;2.2222222222222223;1.639344262295082;1.639344262295082;0.9836065573770492;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.4067796610169492;0.13793103448275862;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238
Pieza_01_foto0219;1;219;57;57;57;57;59;59;60;60;60;60;61;61;61;61;64;64;64;64;64;64;64;64;65;65;65;65;65;69;69;69;69;65;65;65;73;73;73;73;74;76;76;76;76;71;71;71;77;77;77;77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.927536231884058;0.927536231884058;0.927536231884058;0.0;0.0;0.0;0.0;3.506849315068493;3.506849315068493;3.506849315068493;3.506849315068493;4.378378378378378;6.368421052631579;6.368421052631579;6.368421052631579;3.473684210526316;2.028169014084507;2.028169014084507;2.028169014084507;7.48051948051948;7.48051948051948;7.48051948051948;7.48051948051948
Pieza_01_foto0220;1;220;59;59;59;60;64;64;64;64;63;60;60;60;65;66;66;66;66;65;65;64;64;64;64;62;62;65;65;65;66;67;67;67;69;69;69;69;69;69;69;69;69;68;68;68;68;73;73;77;79;79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2597402597402597;1.2658227848101267;1.2658227848101267
Pieza_01_foto0237;1;237;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;67;67;67;67;67;67;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778;27.77777777777778
Pieza_01_foto0254;1;254;60;60;60;63;64;64;64;64;63;61;60;58;58;58;58;58;60;66;72;74;74;74;74;63;63;63;66;67;67;67;76;76;76;76;76;74;74;74;74;74;74;74;63;63;63;64;69;69;69;71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;2.2222222222222223;4.378378378378378;4.378378378378378;4.378378378378378;0.0;0.0;0.0;0.0;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;5.157894736842105;6.368421052631579;6.368421052631579;6.368421052631579;5.2105263157894735;4.378378378378378;4.378378378378378;4.378378378378378;4.378378378378378;4.378378378378378;4.378378378378378;3.4054054054054053;0.0;0.0;0.0;0.0;0.927536231884058;0.927536231884058;0.927536231884058;2.028169014084507
Pieza_01_foto0255;1;255;57;57;57;57;57;56;55;55;56;57;58;59;59;59;59;59;59;59;67;74;74;74;74;69;69;69;69;66;66;66;66;66;67;67;67;67;67;67;68;69;70;70;70;70;70;70;70;70;70;70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23880597014925373;4.378378378378378;4.378378378378378;4.378378378378378;3.5675675675675675;0.927536231884058;0.927536231884058;0.927536231884058;0.2318840579710145;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.5294117647058824;0.927536231884058;1.3142857142857143;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286
Pieza_01_foto0276;1;276;66;66;66;67;68;69;73;73;79;79;79;79;77;77;77;77;77;76;73;72;72;72;73;73;73;73;73;70;70;69;66;66;66;66;66;66;66;66;70;71;71;71;71;71;70;69;67;66;66;66;37.878787878787875;37.878787878787875;37.878787878787875;37.3134328358209;36.76470588235294;36.231884057971016;34.24657534246575;34.24657534246575;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.89473684210526;34.24657534246575;34.72222222222222;34.72222222222222;34.72222222222222;34.24657534246575;34.24657534246575;34.24657534246575;34.24657534246575;34.24657534246575;35.714285714285715;35.714285714285715;36.231884057971016;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;35.714285714285715;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.2112676056338;35.714285714285715;36.231884057971016;37.3134328358209;37.878787878787875;37.878787878787875;37.878787878787875
Pieza_01_foto0277;1;277;69;69;69;68;68;68;68;68;68;68;68;68;67;67;67;67;67;67;67;67;67;67;65;65;65;65;65;65;65;64;64;64;64;63;63;63;63;63;63;63;63;62;62;62;61;61;61;60;60;60;36.231884057971016;36.231884057971016;36.231884057971016;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;38.46153846153846;39.0625;39.0625;39.0625;39.0625;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;40.32258064516129;40.32258064516129;40.32258064516129;40.98360655737705;40.98360655737705;40.98360655737705;41.666666666666664;41.666666666666664;41.666666666666664
Pieza_01_foto0295;1;295;55;55;55;55;55;55;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;55;55;55;55;55;59;59;59;59;59;58;58;58;58;59;59;59;59;58;58;58;58;58;58;61;62;62;62;62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.4067796610169492;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.4067796610169492;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;1.639344262295082;2.3225806451612905;2.3225806451612905;2.3225806451612905;2.3225806451612905
Pieza_01_foto0318;1;318;70;70;70;70;70;70;70;69;69;69;69;69;69;69;68;68;67;67;66;66;66;66;66;66;66;65;65;64;64;64;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;63;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;35.714285714285715;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.231884057971016;36.76470588235294;36.76470588235294;37.3134328358209;37.3134328358209;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;38.46153846153846;38.46153846153846;39.0625;39.0625;39.0625;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684;39.682539682539684
Pieza_01_foto0319;1;319;84;84;84;85;85;85;85;85;85;85;84;79;79;79;79;79;79;79;79;79;79;80;80;80;80;77;76;76;76;72;68;49;49;49;79;79;79;84;84;84;84;83;83;82;82;80;78;77;75;75;29.761904761904763;29.761904761904763;29.761904761904763;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;29.761904761904763;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.645569620253166;31.25;31.25;31.25;31.25;32.467532467532465;32.89473684210526;32.89473684210526;32.89473684210526;34.72222222222222;36.76470588235294;51.02040816326531;51.02040816326531;51.02040816326531;31.645569620253166;31.645569620253166;31.645569620253166;29.761904761904763;29.761904761904763;29.761904761904763;29.761904761904763;30.120481927710845;30.120481927710845;30.48780487804878;30.48780487804878;31.25;32.05128205128205;32.467532467532465;33.333333333333336;33.333333333333336
Pieza_01_foto0343;1;343;59;59;58;57;57;58;58;58;58;58;55;55;55;55;55;55;55;55;57;58;58;58;58;58;57;57;57;57;56;56;56;56;56;56;56;56;56;53;53;53;53;53;57;57;57;57;56;56;56;56;0.6101694915254238;0.4067796610169492;0.13793103448275862;0.07017543859649122;0.07017543859649122;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.13793103448275862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07017543859649122;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.13793103448275862;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto0344;1;344;56;56;56;56;58;58;58;58;58;55;55;55;62;62;62;62;60;54;54;54;55;55;55;55;55;55;55;54;54;53;53;53;55;56;56;58;61;61;61;61;61;54;54;54;55;57;57;57;57;57;0.0;0.0;0.0;0.0;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.0;0.0;0.0;0.0;2.3225806451612905;2.3225806451612905;2.3225806451612905;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27586206896551724;1.639344262295082;1.639344262295082;1.639344262295082;1.639344262295082;0.0;0.0;0.0;0.0;0.0;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122
Pieza_01_foto0369;1;369;66;66;66;66;66;64;64;64;64;64;64;64;63;63;64;64;64;64;64;63;63;64;64;64;64;64;62;62;62;62;62;62;62;60;60;60;61;61;61;61;61;61;60;60;60;61;61;61;61;61;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;37.878787878787875;39.0625;39.0625;39.0625;39.0625;39.0625;39.0625;39.0625;39.682539682539684;39.682539682539684;39.0625;39.0625;39.0625;39.0625;39.0625;39.682539682539684;39.682539682539684;39.0625;39.0625;39.0625;39.0625;39.0625;40.32258064516129;40.32258064516129;40.32258064516129;40.32258064516129;40.32258064516129;40.32258064516129;40.32258064516129;41.666666666666664;41.666666666666664;41.666666666666664;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;41.666666666666664;41.666666666666664;41.666666666666664;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705;40.98360655737705
Pieza_01_foto038;1;38;69;69;69;69;67;67;67;69;69;69;69;69;64;64;64;77;77;77;77;77;65;65;65;65;68;68;68;68;66;66;66;64;64;64;62;62;62;62;62;62;62;56;56;56;58;58;58;58;57;57;0.927536231884058;0.927536231884058;0.927536231884058;0.6376811594202898;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.927536231884058;0.927536231884058;0.927536231884058;0.927536231884058;0.0;0.0;0.0;0.0;6.3896103896103895;7.48051948051948;7.48051948051948;7.48051948051948;0.8311688311688312;0.0;0.0;0.0;0.0;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.17647058823529413;0.06060606060606061;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto039;1;39;64;64;64;63;63;63;63;62;61;61;61;61;61;61;61;60;60;60;60;60;60;60;60;60;60;60;60;59;59;59;63;63;63;63;63;62;61;54;51;51;55;57;57;57;57;56;56;56;56;56;4.0;4.0;3.875;3.111111111111111;3.111111111111111;3.111111111111111;2.984126984126984;1.935483870967742;1.639344262295082;1.639344262295082;1.639344262295082;1.639344262295082;1.639344262295082;1.639344262295082;1.3114754098360655;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;0.8;0.6101694915254238;0.6101694915254238;0.6101694915254238;2.7936507936507935;3.111111111111111;3.111111111111111;3.111111111111111;2.6666666666666665;2.193548387096774;0.0;0.0;0.0;0.0;0.0;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto0391;1;391;71;71;71;71;71;71;65;65;65;65;65;65;65;65;66;66;66;66;62;62;62;62;62;61;61;60;59;58;58;58;58;58;58;58;58;58;58;58;61;63;63;63;63;63;57;57;57;58;60;60;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;2.028169014084507;1.1267605633802817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto0392;1;392;112;112;112;112;112;112;112;112;112;112;112;111;110;110;69;69;69;69;59;59;59;63;71;71;71;71;67;67;67;67;67;62;62;62;64;64;64;64;63;63;63;63;58;58;58;58;59;60;60;60;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto0416;1;416;52;52;52;53;53;55;55;55;55;55;54;54;54;82;82;82;82;82;82;81;80;78;77;76;75;74;73;54;54;52;52;52;52;77;77;77;77;77;77;77;77;77;60;60;60;70;71;71;73;73;48.07692307692308;48.07692307692308;48.07692307692308;47.16981132075472;47.16981132075472;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;45.45454545454545;46.2962962962963;46.2962962962963;46.2962962962963;30.48780487804878;30.48780487804878;30.48780487804878;30.48780487804878;30.48780487804878;30.48780487804878;30.864197530864196;31.25;32.05128205128205;32.467532467532465;32.89473684210526;33.333333333333336;33.78378378378378;34.24657534246575;46.2962962962963;46.2962962962963;48.07692307692308;48.07692307692308;48.07692307692308;48.07692307692308;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;32.467532467532465;41.666666666666664;41.666666666666664;41.666666666666664;35.714285714285715;35.2112676056338;35.2112676056338;34.24657534246575;34.24657534246575
Pieza_01_foto0437;1;437;67;67;67;67;68;70;70;70;70;70;72;74;74;74;74;68;68;68;68;68;67;67;66;66;66;66;63;63;63;64;64;64;64;59;57;57;57;57;57;57;57;57;57;57;57;55;54;54;55;55;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.5294117647058824;1.2571428571428571;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;2.2777777777777777;4.378378378378378;4.378378378378378;4.378378378378378;1.7837837837837838;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.5294117647058824;0.35294117647058826;0.23880597014925373;0.11940298507462686;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto0438;1;438;62;62;62;63;64;65;65;65;65;61;61;61;61;64;70;70;70;70;70;70;70;70;68;68;68;63;63;63;64;64;64;64;62;60;59;59;59;59;59;59;59;59;58;57;57;58;58;58;58;58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;1.4285714285714286;0.8571428571428571;0.5294117647058824;0.5294117647058824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto0460;1;460;110;110;110;110;111;112;112;112;112;108;105;105;105;113;113;113;113;113;113;113;112;80;80;80;80;64;64;82;82;82;103;104;104;104;104;104;102;102;102;102;102;102;61;61;67;67;67;67;67;67;22.727272727272727;22.727272727272727;22.727272727272727;22.727272727272727;22.52252252252252;22.321428571428573;22.321428571428573;22.321428571428573;22.321428571428573;23.14814814814815;23.80952380952381;23.80952380952381;23.80952380952381;22.123893805309734;22.123893805309734;22.123893805309734;22.123893805309734;22.123893805309734;22.123893805309734;22.123893805309734;22.321428571428573;31.25;31.25;31.25;31.25;39.0625;39.0625;30.48780487804878;30.48780487804878;30.48780487804878;24.271844660194176;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.03846153846154;24.50980392156863;24.50980392156863;24.50980392156863;24.50980392156863;24.50980392156863;24.50980392156863;40.98360655737705;40.98360655737705;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209;37.3134328358209
Pieza_01_foto0461;1;461;58;58;58;58;58;68;68;68;68;61;59;59;73;74;107;107;107;107;107;107;107;107;106;104;102;100;100;100;99;99;99;99;99;99;99;97;97;97;97;97;97;73;70;68;68;68;83;83;83;83;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;43.10344827586207;36.76470588235294;36.76470588235294;36.76470588235294;36.76470588235294;40.98360655737705;42.3728813559322;42.3728813559322;34.24657534246575;33.78378378378378;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.58490566037736;24.03846153846154;24.50980392156863;25.0;25.0;25.0;25.252525252525253;25.252525252525253;25.252525252525253;25.252525252525253;25.252525252525253;25.252525252525253;25.252525252525253;25.77319587628866;25.77319587628866;25.77319587628866;25.77319587628866;25.77319587628866;25.77319587628866;34.24657534246575;35.714285714285715;36.76470588235294;36.76470588235294;36.76470588235294;30.120481927710845;30.120481927710845;30.120481927710845;30.120481927710845
Pieza_01_foto0480;1;480;61;61;61;58;58;58;58;58;58;59;59;59;59;59;59;59;59;59;59;59;59;68;68;68;68;67;57;57;57;57;57;57;57;57;57;58;60;60;60;60;60;60;59;59;59;68;68;68;68;68;1.639344262295082;1.639344262295082;0.6557377049180327;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.27586206896551724;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;0.6101694915254238;5.823529411764706;8.470588235294118;8.470588235294118;8.352941176470589;1.0149253731343284;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.07017543859649122;0.27586206896551724;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;1.0666666666666667;0.8;0.6101694915254238;0.6101694915254238;0.6101694915254238;8.470588235294118;8.470588235294118;8.470588235294118;8.470588235294118;8.470588235294118
Pieza_01_foto0481;1;481;67;67;67;67;67;67;65;65;66;66;66;66;65;63;63;65;65;65;75;79;79;79;79;66;62;59;59;59;59;59;59;59;59;59;59;59;63;63;63;63;63;63;61;61;62;62;70;71;71;71;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.23880597014925373;0.0;0.0;0.0;0.06060606060606061;0.06060606060606061;0.06060606060606061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.373333333333333;9.721518987341772;9.924050632911392;9.924050632911392;7.291139240506329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3714285714285714;2.028169014084507;2.028169014084507;2.028169014084507
Pieza_01_foto0503;1;503;106;106;106;107;107;107;107;107;107;107;135;135;135;135;135;116;116;106;106;106;106;117;117;117;117;116;116;116;117;117;117;117;111;111;111;111;111;109;109;110;110;110;110;110;110;108;108;65;65;64;23.58490566037736;23.58490566037736;23.58490566037736;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;23.364485981308412;18.51851851851852;18.51851851851852;18.51851851851852;18.51851851851852;18.51851851851852;21.551724137931036;21.551724137931036;23.58490566037736;23.58490566037736;23.58490566037736;23.58490566037736;21.367521367521366;21.367521367521366;21.367521367521366;21.367521367521366;21.551724137931036;21.551724137931036;21.551724137931036;21.367521367521366;21.367521367521366;21.367521367521366;21.367521367521366;22.52252252252252;22.52252252252252;22.52252252252252;22.52252252252252;22.52252252252252;22.93577981651376;22.93577981651376;22.727272727272727;22.727272727272727;22.727272727272727;22.727272727272727;22.727272727272727;22.727272727272727;23.14814814814815;23.14814814814815;38.46153846153846;38.46153846153846;39.0625
Pieza_01_foto0504;1;504;92;92;92;92;92;93;94;94;94;94;93;93;93;93;93;93;93;92;91;91;90;89;89;89;89;91;91;91;91;88;88;88;88;86;85;85;85;85;85;83;80;80;79;65;64;61;61;53;53;53;27.17391304347826;27.17391304347826;27.17391304347826;27.17391304347826;27.17391304347826;26.881720430107528;26.595744680851062;26.595744680851062;26.595744680851062;26.595744680851062;26.881720430107528;26.881720430107528;26.881720430107528;26.881720430107528;26.881720430107528;26.881720430107528;26.881720430107528;27.17391304347826;27.47252747252747;27.47252747252747;27.77777777777778;28.089887640449437;28.089887640449437;28.089887640449437;28.089887640449437;27.47252747252747;27.47252747252747;27.47252747252747;27.47252747252747;28.40909090909091;28.40909090909091;28.40909090909091;28.40909090909091;29.069767441860463;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;29.41176470588235;30.120481927710845;31.25;31.25;31.645569620253166;38.46153846153846;39.0625;40.98360655737705;40.98360655737705;47.16981132075472;47.16981132075472;47.16981132075472
Pieza_01_foto0521;1;521;70;70;70;70;64;61;57;57;57;57;57;58;58;58;58;58;58;58;60;60;60;61;62;62;62;62;58;58;58;58;58;58;59;59;59;72;73;73;73;73;72;58;57;57;58;59;59;59;60;61;1.4285714285714286;1.4285714285714286;1.4285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3888888888888889;3.506849315068493;3.506849315068493;3.506849315068493;3.232876712328767;0.3888888888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
