img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30;pw_31;pw_32;pw_33;pw_34;pw_35;pw_36;pw_37;pw_38;pw_39;pw_40;pw_41;pw_42;pw_43;pw_44;pw_45;pw_46;pw_47;pw_48;pw_49;pw_50;pw_51;pw_52;pw_53;pw_54;pw_55;pw_56;pw_57;pw_58;pw_59;pw_60;pw_61;pw_62;pw_63;pw_64;pw_65;pw_66;pw_67;pw_68;pw_69;pw_70;pw_71;pw_72;pw_73;pw_74;pw_75
Pieza_01_foto460;1;460;0.0;0.0;0.0;0.0;0.0;57.6171875;73.828125;73.828125;44.466145833333336;25.78125;25.78125;38.151041666666664;100.0;100.0;100.0;0.0;0.0;0.0;0.0;2.0182291666666665;58.3984375;93.81510416666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;2.8645833333333335;29.361979166666668;34.765625;34.765625;42.057291666666664;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;44.075520833333336;82.35677083333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;77.734375;97.13541666666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto461;1;461;0.0;0.0;0.0;0.0;0.0;0.0;21.354166666666668;81.90104166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;26.106770833333332;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;16.341145833333332;61.783854166666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;23.111979166666668;90.234375;100.0;100.0;84.30989583333333;82.8125;82.8125;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;39.84375;57.747395833333336;100.0;100.0;70.76822916666667;69.921875;69.921875;95.05208333333333;100.0;100.0;100.0
Pieza_01_foto480;1;480;100.0;100.0;100.0;100.0;35.33653846153846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;63.85216346153846;12.109375;11.868990384615385;0.5108173076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;98.37740384615384;36.47836538461539;22.17548076923077;39.36298076923077;2.433894230769231;0.0;0.0;18.028846153846153;29.47716346153846;26.171875;0.0;0.0;100.0;100.0;100.0;96.09375;17.75841346153846;0.0;0.0;0.0;0.0;0.0;33.50360576923077;57.63221153846154;40.29447115384615;0.0;0.0;100.0;100.0;100.0;100.0;33.32331730769231;8.022836538461538;43.81009615384615;52.734375;11.778846153846153;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto481;1;481;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;88.80208333333333;55.729166666666664;33.528645833333336;4.752604166666667;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;80.6640625;4.752604166666667;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;60.481770833333336;30.729166666666668;26.3671875;11.328125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;71.41927083333333;39.2578125;29.231770833333332;17.96875;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;76.49739583333333;29.296875;29.296875;24.4140625;0.0;0.0
Pieza_01_foto503;1;503;0.0;0.0;0.0;0.0;0.0;0.0;30.794270833333332;100.0;100.0;81.8359375;63.671875;63.671875;63.671875;63.671875;63.671875;0.0;0.0;0.0;0.0;0.0;4.231770833333333;70.63802083333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;78.45052083333333;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;42.578125;42.578125;42.578125;42.578125;52.278645833333336;87.56510416666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.78125;0.78125;0.78125;0.78125;64.453125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto504;1;504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.546875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;9.375;79.765625;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;6.09375;75.234375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;13.203125;53.984375;97.03125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;48.59375;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto521;1;521;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;33.138020833333336;1.953125;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;65.234375;50.911458333333336;21.419270833333332;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;58.463541666666664;19.921875;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;18.1640625;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;50.1953125;43.684895833333336;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto522;1;522;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;94.0625;56.796875;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;83.28125;50.625;14.765625;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;53.4375;36.25;29.765625;26.5625;17.1875;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.765625;33.28125;23.828125;23.828125;19.0625;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;78.359375;15.15625;0.0;0.0;0.0;0.0
Pieza_01_foto545;1;545;0.0;0.0;0.0;0.0;0.0;12.611607142857142;22.879464285714285;40.17857142857143;92.63392857142857;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;16.852678571428573;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;35.9375;92.46651785714286;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;8.537946428571429;8.984375;8.984375;21.986607142857142;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;88.78348214285714;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto549;1;549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.75;22.946428571428573;3.2142857142857144;3.125;22.678571428571427;37.5;37.1875;35.3125;35.3125;21.964285714285715;0.0;0.0;0.0;0.0;0.0;100.0;100.0;70.75892857142857;59.0625;61.473214285714285;67.5;76.69642857142857;100.0;100.0;46.160714285714285;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto550;1;550;20.59027777777778;22.939814814814813;7.997685185185185;41.817129629629626;34.02777777777778;8.333333333333334;43.50694444444444;17.47685185185185;20.439814814814813;2.7199074074074074;0.0;0.0;0.0;7.0717592592592595;23.194444444444443;100.0;100.0;65.48611111111111;56.307870370370374;56.80555555555556;45.18518518518518;43.15972222222222;38.738425925925924;2.939814814814815;74.08564814814815;32.62731481481482;15.439814814814815;37.407407407407405;33.55324074074074;36.84027777777778;95.625;96.36574074074075;36.75925925925926;47.2337962962963;6.0532407407407405;41.8287037037037;83.10185185185185;37.395833333333336;0.0;28.80787037037037;28.506944444444443;0.0;0.0;0.0;0.0;70.625;72.84722222222223;91.99074074074075;87.15277777777777;60.42824074074074;53.541666666666664;53.773148148148145;15.844907407407407;0.0;0.0;0.0;0.0;3.6921296296296298;70.23148148148148;54.004629629629626;80.43981481481481;100.0;100.0;87.25694444444444;94.96527777777777;44.02777777777778;56.63194444444444;68.72685185185185;39.4212962962963;0.0;0.0;51.25;33.55324074074074;13.113425925925926;78.47222222222223
Pieza_01_foto565;1;565;0.0;0.0;9.088541666666666;44.505208333333336;60.078125;77.52604166666667;71.90104166666667;71.61458333333333;72.16145833333333;100.0;100.0;100.0;90.20833333333333;85.3125;55.546875;0.0;0.0;0.0;16.119791666666668;67.8125;66.53645833333333;39.713541666666664;20.755208333333332;59.713541666666664;98.48958333333333;64.40104166666667;56.875;57.161458333333336;63.125;63.619791666666664;0.0;0.0;0.0;23.619791666666668;100.0;83.75;67.5;67.55208333333333;69.32291666666667;76.484375;53.072916666666664;8.802083333333334;0.0;0.0;0.0;0.0;0.0;0.0;6.380208333333333;43.75;48.020833333333336;37.34375;1.5625;53.151041666666664;100.0;100.0;96.25;46.041666666666664;8.75;8.75;0.0;0.0;0.0;0.0;46.666666666666664;59.947916666666664;49.713541666666664;5.78125;64.42708333333333;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto566;1;566;0.0;8.59375;83.28125;73.125;64.46022727272727;90.11363636363636;100.0;100.0;99.44602272727273;87.8125;97.7840909090909;100.0;92.7840909090909;75.17045454545455;95.01420454545455;0.0;7.627840909090909;95.15625;100.0;100.0;100.0;100.0;100.0;90.3125;75.98011363636364;99.53125;62.30113636363637;54.6875;51.42045454545455;4.829545454545454;0.0;0.0;66.51988636363636;98.03977272727273;78.42329545454545;98.92045454545455;100.0;82.38636363636364;41.16477272727273;3.2386363636363638;6.6477272727272725;0.0;0.0;0.0;0.0;0.0;0.0;24.744318181818183;85.41193181818181;35.11363636363637;99.0340909090909;100.0;100.0;88.1534090909091;30.198863636363637;47.92613636363637;8.068181818181818;27.414772727272727;26.803977272727273;36.06534090909091;0.0;0.0;0.3409090909090909;34.28977272727273;83.52272727272727;100.0;100.0;100.0;100.0;92.40056818181819;24.375;28.480113636363637;100.0;68.02556818181819;4.261363636363637
Pieza_01_foto604;1;604;0.0;0.0;0.0;0.0;0.0;0.0;53.46875;63.75;65.25;76.09375;76.0625;45.96875;43.125;52.53125;100.0;0.0;0.0;0.0;27.3125;82.5;80.625;79.375;71.46875;76.875;86.125;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;26.65625;74.90625;100.0;100.0;93.125;93.125;95.875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;6.71875;82.25;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;8.625;97.3125;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto605;1;605;0.0;21.350446428571427;40.83705357142857;57.34375;92.32142857142857;79.59821428571429;72.890625;78.47098214285714;23.660714285714285;66.13839285714286;77.54464285714286;45.111607142857146;71.76339285714286;74.55357142857143;65.84821428571429;0.0;44.107142857142854;47.310267857142854;23.537946428571427;100.0;89.31919642857143;35.29017857142857;69.65401785714286;43.950892857142854;91.484375;25.792410714285715;8.493303571428571;16.071428571428573;34.174107142857146;0.9375;0.0;25.022321428571427;96.80803571428571;77.90178571428571;100.0;78.40401785714286;25.625;74.08482142857143;16.607142857142858;21.830357142857142;0.0;0.0;0.0;0.0;0.0;0.0;18.225446428571427;99.16294642857143;100.0;100.0;80.08928571428571;21.953125;56.796875;38.671875;40.948660714285715;20.758928571428573;0.0;18.560267857142858;0.0;0.0;0.0;0.0;52.03125;87.84598214285714;100.0;100.0;72.31026785714286;42.79017857142857;100.0;100.0;96.78571428571429;25.870535714285715;67.80133928571429;66.72991071428571;0.0
Pieza_01_foto621;1;621;0.0;0.0;0.0;0.0;14.4140625;38.4375;35.78125;25.0;14.6875;0.0;0.0;0.0;55.4296875;60.0;60.0;79.6875;79.6875;79.4921875;79.375;87.109375;95.9765625;67.34375;67.1875;46.328125;32.34375;32.8125;7.265625;12.8125;12.8125;12.8125;70.3125;70.3125;70.3125;85.8203125;100.0;100.0;100.0;100.0;100.0;100.0;58.4765625;19.0625;19.0625;19.0625;19.0625;64.6875;64.6875;64.6875;64.6875;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.625;0.625;61.6015625;80.3125;76.6796875;70.625;61.2890625;2.5;2.5;33.359375;65.625;95.703125;100.0;100.0;100.0
Pieza_01_foto638;1;638;0.0;0.0;0.0;0.0;2.4375;12.1875;9.65625;5.9375;35.59375;44.09375;39.6875;15.375;0.0;0.0;0.0;0.0;0.0;2.3125;33.75;62.21875;100.0;77.96875;40.53125;58.375;65.625;3.6875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.15625;90.625;100.0;100.0;100.0;100.0;88.625;71.75;22.8125;22.8125;22.8125;0.0;0.0;0.0;0.0;4.84375;56.0625;100.0;96.625;83.125;88.1875;100.0;100.0;100.0;96.5625;93.125;0.0;0.0;0.0;0.0;0.0;12.25;75.625;70.5;45.625;53.125;58.125;58.125;58.4375;68.28125;58.8125
Pieza_01_foto76;1;76;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;61.458333333333336;0.13020833333333334;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;47.916666666666664;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;89.19270833333333;17.578125;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;34.309895833333336;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.26041666666667;0.0;0.0;0.0;0.0
Pieza_01_foto77;1;77;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;21.09375;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.69010416666667;33.528645833333336;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;55.6640625;1.8880208333333333;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;13.671875;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;16.080729166666668;0.0;0.0;0.0;0.0
Pieza_01_foto98;1;98;0.0;0.0;0.0;0.0;9.700520833333334;77.66927083333333;100.0;100.0;76.88802083333333;71.875;69.921875;69.921875;79.94791666666667;100.0;100.0;0.0;0.0;0.0;0.0;0.0;1.6927083333333333;87.56510416666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;15.494791666666666;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;51.627604166666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2604166666666667;47.916666666666664;97.39583333333333;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto99;1;99;0.0;0.0;0.0;20.052083333333332;25.78125;5.121527777777778;0.0;0.0;0.0;16.44965277777778;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;26.5625;41.015625;17.447916666666668;0.0;0.0;0.0;0.5642361111111112;87.36979166666667;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.98090277777778;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.692708333333332;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3454861111111112;62.54340277777778;100.0;88.41145833333333;65.234375
Pieza_02_foto0;2;0;0.0;0.0;0.0;0.0;57.142857142857146;80.078125;80.078125;80.078125;80.078125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;58.25892857142857;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;67.24330357142857;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;75.66964285714286;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;0.0;8.649553571428571;24.162946428571427;25.78125;25.78125;25.78125;84.375;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto106;2;106;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;75.78125;51.5625;51.5625;25.5859375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;82.74739583333333;79.296875;20.703125;20.703125;8.3984375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;51.3671875;0.390625;0.390625;0.13020833333333334;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;47.916666666666664;37.5;10.611979166666666;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;49.088541666666664;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto107;2;107;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;45.1171875;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;99.73958333333333;32.552083333333336;19.401041666666668;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;69.921875;48.372395833333336;5.6640625;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;67.1875;11.067708333333334;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;90.625;35.9375;0.0;0.0;0.0
Pieza_02_foto121;2;121;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;92.74553571428571;74.609375;35.9375;0.0;0.0;0.0;86.328125;86.328125;86.328125;86.328125;77.34375;26.953125;26.953125;35.044642857142854;38.28125;27.34375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.78125;50.78125;53.57142857142857;74.44196428571429;99.21875;89.84375;57.310267857142854;39.84375;42.354910714285715;45.703125;45.64732142857143;15.234375;0.0;0.0;0.0
Pieza_02_foto122;2;122;0.0;0.0;0.0;0.78125;22.321428571428573;100.0;81.02678571428571;73.4375;98.10267857142857;96.37276785714286;74.609375;96.37276785714286;100.0;100.0;100.0;0.0;0.0;32.2265625;65.70870535714286;100.0;100.0;67.46651785714286;66.04352678571429;97.79575892857143;74.49776785714286;0.0;85.82589285714286;85.9375;38.950892857142854;39.229910714285715;0.0;0.0;56.89174107142857;89.28571428571429;100.0;96.31696428571429;68.24776785714286;87.83482142857143;100.0;77.12053571428571;7.142857142857143;48.96763392857143;55.46875;18.1640625;0.0;0.0;0.0;0.0;19.168526785714285;100.0;65.26227678571429;59.375;85.71428571428571;100.0;57.28236607142857;0.0;18.917410714285715;96.90290178571429;37.55580357142857;0.0;0.0;0.0;0.0;0.0;5.775669642857143;93.97321428571429;77.00892857142857;65.34598214285714;77.98549107142857;52.427455357142854;21.484375;49.441964285714285;93.02455357142857;49.46986607142857;0.0
Pieza_02_foto134;2;134;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;68.9453125;19.075520833333332;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.24739583333333;61.848958333333336;40.364583333333336;4.8828125;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;43.098958333333336;0.0;0.0;0.0;0.0;56.25;56.25;63.541666666666664;100.0;100.0;100.0;100.0;100.0;100.0;100.0;84.765625;0.9765625;0.0;0.0;0.0;16.015625;16.015625;16.015625;70.18229166666667;100.0;100.0;100.0;100.0;100.0;100.0;100.0;12.565104166666666;0.0;0.0;0.0
Pieza_02_foto135;2;135;0.0;17.819940476190474;75.29761904761905;0.0;64.97395833333333;25.279017857142858;13.058035714285714;36.27232142857143;0.0;18.694196428571427;32.942708333333336;100.0;100.0;95.03348214285714;21.242559523809526;0.0;9.300595238095237;22.916666666666668;0.0;66.66666666666667;39.285714285714285;51.023065476190474;66.2202380952381;39.267113095238095;81.21279761904762;24.944196428571427;35.47247023809524;100.0;75.9672619047619;0.5580357142857143;83.203125;88.671875;82.44047619047619;48.046875;86.97916666666667;97.4702380952381;96.70758928571429;100.0;100.0;100.0;85.45386904761905;83.59375;100.0;94.921875;10.9375;62.276785714285715;8.035714285714286;85.65848214285714;4.557291666666667;60.026041666666664;32.10565476190476;3.7388392857142856;65.30877976190476;80.41294642857143;96.22395833333333;79.72470238095238;70.4985119047619;100.0;94.15922619047619;0.0;3.8132440476190474;42.020089285714285;93.06175595238095;56.54761904761905;75.53943452380952;48.00967261904762;28.645833333333332;87.36979166666667;0.0;64.36011904761905;60.15625;90.0297619047619;100.0;100.0;15.569196428571429
Pieza_02_foto164;2;164;100.0;100.0;100.0;50.08680555555556;30.208333333333332;5.46875;12.803819444444445;46.05034722222222;96.44097222222223;100.0;77.21354166666667;58.15972222222222;0.0;0.0;0.0;100.0;100.0;100.0;100.0;96.31076388888889;66.796875;66.27604166666667;65.10416666666667;34.28819444444444;30.078125;6.684027777777778;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;93.61979166666667;31.380208333333332;0.0;0.0;0.0;0.0;0.0;0.0;66.015625;66.015625;73.56770833333333;100.0;100.0;100.0;100.0;66.23263888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;95.65972222222223;9.375;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto165;2;165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.060546875;75.390625;60.400390625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.396484375;100.0;73.4375;0.0;0.0;0.0;0.0;0.0;8.49609375;33.984375;32.8125;0.0;0.0;0.0;0.0;58.837890625;100.0;88.720703125;0.0;0.0;0.0;0.0;0.0;38.76953125;100.0;94.091796875;0.0;0.0;9.521484375;15.625;44.580078125;62.109375;51.513671875;0.0;0.0;0.0;0.0;0.0;35.205078125;80.46875;71.337890625;7.421875;9.86328125;78.662109375;100.0;100.0;100.0;74.31640625;13.330078125;0.0
Pieza_02_foto183;2;183;0.0;7.96875;29.47265625;7.265625;60.41015625;33.046875;19.82421875;61.93359375;31.015625;3.80859375;69.1796875;35.4296875;43.18359375;79.84375;100.0;0.0;13.76953125;27.2265625;0.0;32.44140625;18.515625;6.4453125;52.265625;16.171875;4.8828125;71.97265625;35.8203125;32.7734375;72.55859375;21.09375;36.71875;43.0078125;42.34375;33.75;51.9140625;14.58984375;0.0;13.76953125;3.4765625;0.0;0.0;0.0;0.0;0.0;0.0;7.96875;14.453125;43.90625;30.21484375;100.0;40.13671875;0.0;75.625;17.28515625;0.0;0.0;0.0;29.16015625;31.85546875;0.0;7.03125;5.05859375;23.6328125;0.234375;46.2890625;46.54296875;0.0;67.578125;26.171875;0.0;89.08203125;51.875;82.03125;88.203125;41.015625
Pieza_02_foto184;2;184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.3203125;92.7734375;48.046875;27.578125;16.015625;16.015625;0.0;0.0;0.0;59.375;73.4375;21.875;0.0;9.8828125;62.0703125;96.6796875;99.9609375;99.609375;73.3984375;73.2421875;96.09375;0.0;0.0;0.0;33.359375;100.0;72.1484375;45.703125;61.015625;70.3125;87.6171875;100.0;77.3046875;19.0234375;0.0;5.390625;0.0;15.46875;39.453125;50.4296875;100.0;81.640625;0.0;0.0;0.0;37.109375;100.0;49.1015625;0.0;0.0;11.71875;0.0;0.0;21.640625;48.828125;79.84375;100.0;42.1484375;0.0;0.0;0.8203125;31.328125;37.578125;0.0;0.0;0.0
Pieza_02_foto199;2;199;37.14657738095238;57.38467261904762;9.765625;44.773065476190474;100.0;30.747767857142858;0.0;14.527529761904763;23.232886904761905;58.18452380952381;67.578125;36.79315476190476;89.15550595238095;100.0;66.14583333333333;0.0;53.44122023809524;90.29017857142857;59.82142857142857;84.765625;36.458333333333336;0.0;70.1264880952381;60.56547619047619;14.955357142857142;53.44122023809524;58.835565476190474;100.0;100.0;83.42633928571429;69.64285714285714;46.614583333333336;83.11011904761905;10.770089285714286;59.933035714285715;100.0;20.461309523809526;36.941964285714285;26.432291666666668;0.0;39.88095238095238;60.90029761904762;46.57738095238095;46.484375;17.113095238095237;14.918154761904763;0.0;14.453125;48.45610119047619;99.34895833333333;100.0;71.74479166666667;70.68452380952381;77.9389880952381;68.48958333333333;46.39136904761905;32.06845238095238;96.85639880952381;75.37202380952381;1.7671130952380953;14.732142857142858;0.0;0.0;19.921875;99.08854166666667;100.0;46.01934523809524;44.06622023809524;66.64806547619048;25.074404761904763;32.663690476190474;48.80952380952381;97.39583333333333;98.13988095238095;6.901041666666667
Pieza_02_foto200;2;200;29.296875;72.0610119047619;77.30654761904762;90.97842261904762;61.179315476190474;8.57514880952381;0.0;0.0;0.0;13.169642857142858;29.520089285714285;40.95982142857143;15.085565476190476;0.0;26.785714285714285;47.265625;90.08556547619048;90.12276785714286;64.67633928571429;53.08779761904762;18.861607142857142;0.0;0.0;0.0;77.04613095238095;100.0;100.0;80.859375;0.0;55.691964285714285;45.3125;10.323660714285714;0.0;2.232142857142857;9.300595238095237;1.8787202380952381;0.0;0.0;0.0;63.20684523809524;100.0;100.0;84.43080357142857;26.897321428571427;80.41294642857143;62.85342261904762;9.040178571428571;0.0;0.0;0.0;37.81622023809524;68.08035714285714;14.415922619047619;4.129464285714286;6.212797619047619;75.78125;97.61904761904762;96.98660714285714;10.993303571428571;4.836309523809524;9.691220238095237;0.0;0.0;0.0;0.0;6.194196428571429;8.537946428571429;0.20461309523809523;52.38095238095238;100.0;0.0;36.532738095238095;78.42261904761905;46.46577380952381;0.0
