img_name;folder;image;h_1;h_2;h_3;h_4;h_5;h_6;h_7;h_8;h_9;h_10;h_11;h_12;h_13;h_14;h_15;h_16;h_17;h_18;h_19;h_20;h_21;h_22;h_23;h_24;h_25;h_26;h_27;h_28;h_29;h_30;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20;pw_21;pw_22;pw_23;pw_24;pw_25;pw_26;pw_27;pw_28;pw_29;pw_30
Pieza_06_foto55;6;55;51;51;51;51;59;59;59;51;51;51;61;61;61;61;52;52;52;52;53;53;53;53;56;56;56;54;54;54;54;54;82.3529411764706;82.3529411764706;82.3529411764706;82.3529411764706;71.1864406779661;71.1864406779661;71.1864406779661;82.3529411764706;82.3529411764706;82.3529411764706;68.85245901639344;68.85245901639344;68.85245901639344;68.85245901639344;80.76923076923077;80.76923076923077;80.76923076923077;80.76923076923077;79.24528301886792;79.24528301886792;79.24528301886792;79.24528301886792;75.0;75.0;75.0;77.77777777777777;77.77777777777777;77.77777777777777;77.77777777777777;77.77777777777777
Pieza_06_foto61;6;61;132;132;132;132;144;144;144;143;143;144;144;144;144;152;152;152;152;146;146;146;136;137;137;152;152;152;152;152;152;152;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;29.166666666666668;29.166666666666668;29.166666666666668;29.37062937062937;29.37062937062937;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;28.767123287671232;28.767123287671232;28.767123287671232;30.88235294117647;30.656934306569344;30.656934306569344;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842;27.63157894736842
Pieza_07_foto0;7;0;189;189;189;189;189;172;170;170;105;101;95;95;95;95;95;90;90;90;90;89;89;89;91;91;91;88;135;189;189;189;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;22.22222222222222;24.41860465116279;24.705882352941178;24.705882352941178;40.0;41.584158415841586;44.21052631578947;44.21052631578947;44.21052631578947;44.21052631578947;44.21052631578947;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;47.19101123595506;47.19101123595506;47.19101123595506;46.15384615384615;46.15384615384615;46.15384615384615;47.72727272727273;31.11111111111111;22.22222222222222;22.22222222222222;22.22222222222222
Pieza_07_foto00;7;0;135;135;144;144;144;144;127;126;123;120;116;113;109;109;103;102;101;98;78;78;78;76;76;74;53;53;53;53;52;47;31.11111111111111;31.11111111111111;29.166666666666668;29.166666666666668;29.166666666666668;29.166666666666668;33.07086614173228;33.333333333333336;34.146341463414636;35.0;36.206896551724135;37.16814159292036;38.53211009174312;38.53211009174312;40.77669902912621;41.1764705882353;41.584158415841586;42.857142857142854;53.84615384615385;53.84615384615385;53.84615384615385;55.26315789473684;55.26315789473684;56.75675675675676;79.24528301886792;79.24528301886792;79.24528301886792;79.24528301886792;80.76923076923077;89.36170212765957
Pieza_07_foto01;7;1;279;279;278;278;275;257;257;257;257;255;245;245;245;241;238;234;225;223;220;217;213;210;207;204;196;195;193;187;185;184;15.053763440860216;15.053763440860216;15.107913669064748;15.107913669064748;15.272727272727273;16.342412451361866;16.342412451361866;16.342412451361866;16.342412451361866;16.470588235294116;17.142857142857142;17.142857142857142;17.142857142857142;17.42738589211618;17.647058823529413;17.94871794871795;18.666666666666668;18.83408071748879;19.09090909090909;19.35483870967742;19.718309859154928;20.0;20.28985507246377;20.58823529411765;21.428571428571427;21.53846153846154;21.761658031088082;22.459893048128343;22.7027027027027;22.82608695652174
Pieza_07_foto015;7;15;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;101;101;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;38.888888888888886;41.584158415841586;41.584158415841586
Pieza_07_foto026;7;26;207;207;207;207;207;207;207;200;185;183;179;175;172;168;167;163;163;160;155;149;144;139;135;134;130;123;120;110;107;107;20.28985507246377;20.28985507246377;20.28985507246377;20.28985507246377;20.28985507246377;20.28985507246377;20.28985507246377;21.0;22.7027027027027;22.950819672131146;23.463687150837988;24.0;24.41860465116279;25.0;25.149700598802394;25.766871165644172;25.766871165644172;26.25;27.096774193548388;28.187919463087248;29.166666666666668;30.215827338129497;31.11111111111111;31.34328358208955;32.30769230769231;34.146341463414636;35.0;38.18181818181818;39.25233644859813;39.25233644859813
Pieza_07_foto1;7;1;52;52;55;59;63;66;70;74;77;80;82;89;93;95;100;104;109;114;115;115;120;125;125;132;137;141;146;147;147;147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16233766233766234;1.1122697254084115;2.2796352583586628;4.46836268754077;5.247813411078718;5.247813411078718;5.247813411078718
Pieza_07_foto15;7;15;132;132;132;132;132;132;123;116;112;105;105;105;100;95;94;94;93;86;83;81;78;75;70;63;63;60;57;54;46;41;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;31.818181818181817;34.146341463414636;36.206896551724135;37.5;40.0;40.0;40.0;42.0;44.21052631578947;44.680851063829785;44.680851063829785;45.16129032258065;48.83720930232558;50.602409638554214;51.851851851851855;53.84615384615385;56.0;60.0;66.66666666666667;66.66666666666667;70.0;73.6842105263158;77.77777777777777;90.11387163561076;97.61904761904762
Pieza_08_foto012;8;12;96;96;95;95;93;90;89;89;88;87;87;92;92;92;82;81;84;84;84;84;79;59;61;86;88;88;88;87;62;62;43.75;43.75;44.21052631578947;44.21052631578947;45.16129032258065;46.666666666666664;47.19101123595506;47.19101123595506;47.72727272727273;48.275862068965516;48.275862068965516;45.65217391304348;45.65217391304348;45.65217391304348;51.21951219512195;51.851851851851855;50.0;50.0;50.0;50.0;53.164556962025316;71.1864406779661;68.85245901639344;48.83720930232558;47.72727272727273;47.72727272727273;47.72727272727273;48.275862068965516;67.74193548387096;67.74193548387096
Pieza_08_foto013;8;13;76;76;76;75;75;75;76;77;79;79;79;72;69;69;70;70;70;70;65;63;59;58;59;59;59;59;59;59;58;58;55.26315789473684;55.26315789473684;55.26315789473684;56.0;56.0;56.0;55.26315789473684;54.54545454545455;53.164556962025316;53.164556962025316;53.164556962025316;58.333333333333336;60.869565217391305;60.869565217391305;60.0;60.0;60.0;60.0;64.61538461538461;66.66666666666667;71.1864406779661;72.41379310344827;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;72.41379310344827;72.41379310344827
Pieza_08_foto017;8;17;69;69;69;69;66;65;63;61;65;65;65;61;61;65;65;65;62;63;63;63;62;68;68;68;60;60;62;62;62;62;60.869565217391305;60.869565217391305;60.869565217391305;60.869565217391305;63.63636363636363;64.61538461538461;66.66666666666667;68.85245901639344;64.61538461538461;64.61538461538461;64.61538461538461;68.85245901639344;68.85245901639344;64.61538461538461;64.61538461538461;64.61538461538461;67.74193548387096;66.66666666666667;66.66666666666667;66.66666666666667;67.74193548387096;61.76470588235294;61.76470588235294;61.76470588235294;70.0;70.0;67.74193548387096;67.74193548387096;67.74193548387096;67.74193548387096
Pieza_08_foto018;8;18;61;61;61;64;65;65;65;62;62;61;61;60;60;60;60;60;61;61;61;59;59;59;59;54;54;54;54;54;59;59;68.85245901639344;68.85245901639344;68.85245901639344;65.625;64.61538461538461;64.61538461538461;64.61538461538461;67.74193548387096;67.74193548387096;68.85245901639344;68.85245901639344;70.0;70.0;70.0;70.0;70.0;68.85245901639344;68.85245901639344;68.85245901639344;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;77.77777777777777;77.77777777777777;77.77777777777777;77.77777777777777;77.77777777777777;71.1864406779661;71.1864406779661
Pieza_08_foto019;8;19;91;91;91;91;90;90;88;85;85;84;82;83;85;86;88;88;88;88;88;86;86;86;85;83;86;86;86;78;78;55;46.15384615384615;46.15384615384615;46.15384615384615;46.15384615384615;46.666666666666664;46.666666666666664;47.72727272727273;49.411764705882355;49.411764705882355;50.0;51.21951219512195;50.602409638554214;49.411764705882355;48.83720930232558;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;47.72727272727273;48.83720930232558;48.83720930232558;48.83720930232558;49.411764705882355;50.602409638554214;48.83720930232558;48.83720930232558;48.83720930232558;53.84615384615385;53.84615384615385;76.36363636363636
Pieza_08_foto07;8;7;85;85;81;81;79;78;77;73;73;72;70;69;69;67;67;66;60;60;60;60;60;58;59;59;59;59;59;59;59;59;49.411764705882355;49.411764705882355;51.851851851851855;51.851851851851855;53.164556962025316;53.84615384615385;54.54545454545455;57.534246575342465;57.534246575342465;58.333333333333336;60.0;60.869565217391305;60.869565217391305;62.6865671641791;62.6865671641791;63.63636363636363;70.0;70.0;70.0;70.0;70.0;72.41379310344827;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661;71.1864406779661
Pieza_08_foto12;8;12;65;65;65;91;91;91;90;89;60;83;85;87;87;87;86;84;91;95;95;95;90;90;92;93;93;93;98;98;99;100;0.0;0.0;0.0;6.462585034013605;6.698063840920984;6.671899529042387;5.555555555555555;2.2204387372926697;0.0;1.606425702811245;2.7170868347338937;3.9408866995073892;3.9408866995073892;3.6398467432950192;2.740863787375415;2.295918367346939;5.703819989534275;10.025062656641603;10.025062656641603;7.518796992481203;5.9523809523809526;5.9523809523809526;7.479296066252588;8.294930875576037;8.294930875576037;8.294930875576037;12.293488824101068;12.852283770651118;13.66041366041366;14.880952380952381
Pieza_08_foto13;8;13;61;61;62;62;62;62;62;62;62;61;65;68;68;73;73;73;73;73;55;82;82;82;80;80;78;78;78;79;79;79;0.624512099921936;0.624512099921936;0.9600614439324117;0.9600614439324117;0.9600614439324117;0.9600614439324117;0.9600614439324117;0.9600614439324117;0.7680491551459293;0.624512099921936;2.197802197802198;4.026610644257703;4.2366946778711485;8.349641226353555;8.349641226353555;8.349641226353555;8.349641226353555;1.467710371819961;0.0;0.7259001161440186;18.147502903600465;17.857142857142858;15.744047619047619;14.910714285714286;13.461538461538462;13.461538461538462;13.461538461538462;14.255575647980711;14.58710066305003;14.58710066305003
Pieza_08_foto14;8;14;55;55;55;55;55;55;55;55;55;57;57;57;56;56;56;56;57;58;59;59;59;59;59;59;59;65;67;71;73;73;2.121212121212121;2.121212121212121;2.121212121212121;2.121212121212121;2.121212121212121;2.121212121212121;2.121212121212121;2.121212121212121;2.121212121212121;3.299916457811195;3.3834586466165413;3.007518796992481;2.7210884353741496;2.7210884353741496;2.7210884353741496;2.7210884353741496;3.3834586466165413;4.022988505747127;4.882970137207425;4.882970137207425;4.882970137207425;4.882970137207425;4.882970137207425;4.882970137207425;4.882970137207425;10.586080586080586;12.260127931769723;15.895372233400403;20.384866275277233;20.384866275277233
Pieza_08_foto15;8;15;54;54;54;56;56;56;56;56;56;57;62;62;62;63;63;64;66;66;66;67;67;69;69;69;70;70;73;77;77;77;1.5873015873015872;1.5873015873015872;1.5873015873015872;2.7210884353741496;2.7210884353741496;2.7210884353741496;2.7210884353741496;2.7210884353741496;2.7210884353741496;3.3834586466165413;7.104454685099847;7.526881720430108;7.526881720430108;8.201058201058201;8.503401360544217;9.523809523809524;11.688311688311689;11.688311688311689;11.688311688311689;12.828713574982231;12.828713574982231;14.320220841959973;15.217391304347826;15.217391304347826;16.462585034013607;16.462585034013607;18.232224396607958;26.00494743351886;26.00494743351886;26.00494743351886
Pieza_08_foto16;8;16;59;59;59;58;69;69;69;62;60;60;64;67;67;67;66;63;64;64;64;64;67;69;79;79;80;80;80;80;81;83;0.16142050040355124;0.16142050040355124;0.08071025020177562;0.041050903119868636;2.691511387163561;4.968944099378882;3.588681849551415;0.576036866359447;0.35714285714285715;0.35714285714285715;1.8229166666666667;2.8073916133617627;3.5536602700781805;3.3404406538734897;1.948051948051948;1.3605442176870748;1.8229166666666667;1.8229166666666667;1.8229166666666667;1.8229166666666667;3.5536602700781805;4.7273982056590755;14.225437010247138;14.58710066305003;15.416666666666666;15.744047619047619;15.744047619047619;15.744047619047619;16.402116402116402;19.391853126792885
Pieza_08_foto17;8;17;57;57;57;56;55;53;52;51;51;51;51;50;50;50;51;59;59;59;55;55;55;55;55;55;58;60;61;63;63;63;13.533834586466165;13.533834586466165;13.408521303258146;12.244897959183673;10.173160173160174;8.176100628930818;7.142857142857143;6.722689075630252;6.722689075630252;6.722689075630252;6.162464985994398;5.761904761904762;5.761904761904762;5.761904761904762;6.722689075630252;16.142050040355127;16.142050040355127;12.9136400322841;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;11.082251082251082;14.49096880131363;16.944444444444443;18.306010928961747;21.768707482993197;21.768707482993197;21.768707482993197
Pieza_08_foto18;8;18;57;57;57;57;57;57;57;63;63;63;63;64;64;64;63;63;63;63;63;64;64;64;65;69;69;69;67;66;64;64;3.3834586466165413;3.3834586466165413;3.3834586466165413;3.3834586466165413;3.3834586466165413;3.3834586466165413;3.3834586466165413;6.462585034013605;8.503401360544217;8.503401360544217;8.503401360544217;9.114583333333334;9.523809523809524;9.486607142857142;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;8.503401360544217;9.523809523809524;9.523809523809524;9.523809523809524;10.586080586080586;14.009661835748792;15.217391304347826;14.527260179434093;12.57995735607676;10.38961038961039;9.523809523809524;9.523809523809524
Pieza_08_foto19;8;19;56;56;82;82;82;86;86;86;89;89;89;89;88;97;97;97;91;89;87;85;85;88;88;91;91;94;94;94;94;94;0.0;0.0;1.4227642276422765;1.4227642276422765;1.4227642276422765;3.3499446290143964;3.3499446290143964;3.3499446290143964;5.029427501337613;5.2434456928838955;5.2434456928838955;4.949170679507758;4.220779220779221;6.971035837015219;11.880216003927345;11.119293078055964;5.86080586080586;4.868913857677903;3.557744937055282;2.8011204481792715;2.8011204481792715;4.572510822510822;4.572510822510822;6.698063840920984;6.698063840920984;9.14387031408308;9.14387031408308;9.14387031408308;9.14387031408308;9.14387031408308
Pieza_08_foto7;8;7;63;63;63;63;63;63;63;63;61;61;63;63;63;63;66;70;70;72;72;74;74;75;76;78;81;81;82;84;89;90;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54421768707483;0.54421768707483;1.1904761904761905;1.1904761904761905;1.9305019305019304;2.0592020592020592;2.5714285714285716;3.1328320802005014;4.151404151404152;6.584362139917696;6.613756613756614;7.4332171893147505;9.183673469387756;12.70733012306046;15.238095238095237
Pieza_10_foto0104;10;104;75;76;82;104;104;104;104;110;112;112;112;111;109;107;107;107;107;79;79;79;75;75;75;75;87;88;88;88;56;56;56.0;55.26315789473684;51.21951219512195;40.38461538461539;40.38461538461539;40.38461538461539;40.38461538461539;38.18181818181818;37.5;37.5;37.5;37.83783783783784;38.53211009174312;39.25233644859813;39.25233644859813;39.25233644859813;39.25233644859813;53.164556962025316;53.164556962025316;53.164556962025316;56.0;56.0;56.0;56.0;48.275862068965516;47.72727272727273;47.72727272727273;47.72727272727273;75.0;75.0
Pieza_10_foto104;10;104;90;90;90;91;91;91;90;71;74;86;86;86;86;85;85;84;84;83;87;88;88;88;88;78;81;81;81;72;65;65;15.238095238095237;15.238095238095237;15.238095238095237;16.352694924123494;16.352694924123494;16.143380429094716;3.1746031746031744;0.8383635144198525;2.0592020592020592;9.91140642303433;11.074197120708748;11.074197120708748;10.908084163898117;10.11204481792717;9.579831932773109;9.183673469387756;8.673469387755102;8.290304073436603;11.658456486042693;12.527056277056277;13.095238095238095;13.095238095238095;7.954545454545454;4.395604395604396;6.319811875367431;6.613756613756614;5.349794238683128;0.0;0.0;0.0
Pieza_12_foto0146;12;146;69;69;72;72;74;74;74;74;74;74;67;65;65;65;65;64;84;84;84;80;87;87;87;86;71;71;71;71;64;64;60.869565217391305;60.869565217391305;58.333333333333336;58.333333333333336;56.75675675675676;56.75675675675676;56.75675675675676;56.75675675675676;56.75675675675676;56.75675675675676;62.6865671641791;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;65.625;50.0;50.0;50.0;52.5;48.275862068965516;48.275862068965516;48.275862068965516;48.83720930232558;59.15492957746479;59.15492957746479;59.15492957746479;59.15492957746479;65.625;65.625
Pieza_12_foto024;12;24;75;75;87;88;114;114;114;114;113;113;113;114;114;114;110;110;111;111;111;106;106;107;107;107;107;68;68;68;66;56;56.0;56.0;48.275862068965516;47.72727272727273;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;37.16814159292036;37.16814159292036;37.16814159292036;36.8421052631579;36.8421052631579;36.8421052631579;38.18181818181818;38.18181818181818;37.83783783783784;37.83783783783784;37.83783783783784;39.62264150943396;39.62264150943396;39.25233644859813;39.25233644859813;39.25233644859813;39.25233644859813;61.76470588235294;61.76470588235294;61.76470588235294;63.63636363636363;75.0
Pieza_12_foto025;12;25;107;108;118;118;118;119;119;119;119;119;119;110;114;114;114;114;109;108;101;97;97;97;97;78;78;72;72;72;72;58;39.25233644859813;38.888888888888886;35.59322033898305;35.59322033898305;35.59322033898305;35.294117647058826;35.294117647058826;35.294117647058826;35.294117647058826;35.294117647058826;35.294117647058826;38.18181818181818;36.8421052631579;36.8421052631579;36.8421052631579;36.8421052631579;38.53211009174312;38.888888888888886;41.584158415841586;43.29896907216495;43.29896907216495;43.29896907216495;43.29896907216495;53.84615384615385;53.84615384615385;58.333333333333336;58.333333333333336;58.333333333333336;58.333333333333336;72.41379310344827
Pieza_12_foto049;12;49;91;91;91;86;86;86;91;91;91;91;86;85;85;85;83;86;89;89;89;91;91;91;90;88;87;83;77;61;50;50;46.15384615384615;46.15384615384615;46.15384615384615;48.83720930232558;48.83720930232558;48.83720930232558;46.15384615384615;46.15384615384615;46.15384615384615;46.15384615384615;48.83720930232558;49.411764705882355;49.411764705882355;49.411764705882355;50.602409638554214;48.83720930232558;47.19101123595506;47.19101123595506;47.19101123595506;46.15384615384615;46.15384615384615;46.15384615384615;46.666666666666664;47.72727272727273;48.275862068965516;50.602409638554214;54.54545454545455;68.85245901639344;84.0;84.0
Pieza_12_foto0490;12;490;71;71;71;58;70;70;70;70;68;68;68;68;68;67;67;68;68;68;68;67;67;66;65;64;62;60;60;58;55;55;59.15492957746479;59.15492957746479;59.15492957746479;72.41379310344827;60.0;60.0;60.0;60.0;61.76470588235294;61.76470588235294;61.76470588235294;61.76470588235294;61.76470588235294;62.6865671641791;62.6865671641791;61.76470588235294;61.76470588235294;61.76470588235294;61.76470588235294;62.6865671641791;62.6865671641791;63.63636363636363;64.61538461538461;65.625;67.74193548387096;70.0;70.0;72.41379310344827;76.36363636363636;76.36363636363636
Pieza_12_foto0509;12;509;69;69;69;68;67;66;66;66;66;64;63;63;63;63;62;62;62;62;62;61;60;60;60;59;58;56;56;55;52;52;60.869565217391305;60.869565217391305;60.869565217391305;61.76470588235294;62.6865671641791;63.63636363636363;63.63636363636363;63.63636363636363;63.63636363636363;65.625;66.66666666666667;66.66666666666667;66.66666666666667;66.66666666666667;67.74193548387096;67.74193548387096;67.74193548387096;67.74193548387096;67.74193548387096;68.85245901639344;70.0;70.0;70.0;71.1864406779661;72.41379310344827;75.0;75.0;76.36363636363636;80.76923076923077;80.76923076923077
Pieza_12_foto0510;12;510;61;61;61;60;61;61;61;62;62;62;62;62;62;60;58;58;57;56;55;55;54;54;54;53;52;51;51;51;49;49;68.85245901639344;68.85245901639344;68.85245901639344;70.0;68.85245901639344;68.85245901639344;68.85245901639344;67.74193548387096;67.74193548387096;67.74193548387096;67.74193548387096;67.74193548387096;67.74193548387096;70.0;72.41379310344827;72.41379310344827;73.6842105263158;75.0;76.36363636363636;76.36363636363636;77.77777777777777;77.77777777777777;77.77777777777777;79.24528301886792;80.76923076923077;82.3529411764706;82.3529411764706;82.3529411764706;85.71428571428571;85.71428571428571
Pieza_12_foto0525;12;525;73;73;73;73;73;73;73;71;71;71;71;70;70;70;70;68;68;66;65;64;62;61;61;58;58;58;58;58;57;57;57.534246575342465;57.534246575342465;57.534246575342465;57.534246575342465;57.534246575342465;57.534246575342465;57.534246575342465;59.15492957746479;59.15492957746479;59.15492957746479;59.15492957746479;60.0;60.0;60.0;60.0;61.76470588235294;61.76470588235294;63.63636363636363;64.61538461538461;65.625;67.74193548387096;68.85245901639344;68.85245901639344;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;72.41379310344827;73.6842105263158;73.6842105263158
Pieza_12_foto0540;12;540;66;66;66;65;65;61;61;65;65;65;65;65;61;57;58;61;62;63;63;63;62;61;61;61;60;58;57;57;56;55;63.63636363636363;63.63636363636363;63.63636363636363;64.61538461538461;64.61538461538461;68.85245901639344;68.85245901639344;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;68.85245901639344;73.6842105263158;72.41379310344827;68.85245901639344;67.74193548387096;66.66666666666667;66.66666666666667;66.66666666666667;67.74193548387096;68.85245901639344;68.85245901639344;68.85245901639344;70.0;72.41379310344827;73.6842105263158;73.6842105263158;75.0;76.36363636363636
Pieza_12_foto0541;12;541;64;64;64;64;61;59;58;56;53;53;65;65;65;65;64;64;64;65;65;65;65;62;61;61;60;60;59;58;56;55;65.625;65.625;65.625;65.625;68.85245901639344;71.1864406779661;72.41379310344827;75.0;79.24528301886792;79.24528301886792;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;65.625;65.625;65.625;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;67.74193548387096;68.85245901639344;68.85245901639344;70.0;70.0;71.1864406779661;72.41379310344827;75.0;76.36363636363636
Pieza_12_foto0557;12;557;65;65;65;65;65;65;64;64;64;62;62;62;61;61;60;60;60;60;59;58;57;57;56;55;54;53;52;51;50;49;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;64.61538461538461;65.625;65.625;65.625;67.74193548387096;67.74193548387096;67.74193548387096;68.85245901639344;68.85245901639344;70.0;70.0;70.0;70.0;71.1864406779661;72.41379310344827;73.6842105263158;73.6842105263158;75.0;76.36363636363636;77.77777777777777;79.24528301886792;80.76923076923077;82.3529411764706;84.0;85.71428571428571
Pieza_12_foto0558;12;558;69;69;68;68;67;67;67;66;66;65;62;60;57;54;59;61;61;61;60;59;58;58;57;56;56;55;55;53;52;52;60.869565217391305;60.869565217391305;61.76470588235294;61.76470588235294;62.6865671641791;62.6865671641791;62.6865671641791;63.63636363636363;63.63636363636363;64.61538461538461;67.74193548387096;70.0;73.6842105263158;77.77777777777777;71.1864406779661;68.85245901639344;68.85245901639344;68.85245901639344;70.0;71.1864406779661;72.41379310344827;72.41379310344827;73.6842105263158;75.0;75.0;76.36363636363636;76.36363636363636;79.24528301886792;80.76923076923077;80.76923076923077
Pieza_12_foto0576;12;576;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;81;75;61;61;79;90;90;90;90;90;90;90;90;90;90;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;51.851851851851855;56.0;68.85245901639344;68.85245901639344;53.164556962025316;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664;46.666666666666664
Pieza_12_foto0592;12;592;80;80;80;79;79;77;77;77;76;75;75;75;74;73;73;73;72;72;71;71;71;70;68;66;60;57;57;57;56;54;52.5;52.5;52.5;53.164556962025316;53.164556962025316;54.54545454545455;54.54545454545455;54.54545454545455;55.26315789473684;56.0;56.0;56.0;56.75675675675676;57.534246575342465;57.534246575342465;57.534246575342465;58.333333333333336;58.333333333333336;59.15492957746479;59.15492957746479;59.15492957746479;60.0;61.76470588235294;63.63636363636363;70.0;73.6842105263158;73.6842105263158;73.6842105263158;75.0;77.77777777777777
Pieza_12_foto0593;12;593;65;65;70;70;70;70;70;70;67;66;63;63;63;66;67;68;68;68;67;67;67;67;65;64;64;62;61;59;58;58;64.61538461538461;64.61538461538461;60.0;60.0;60.0;60.0;60.0;60.0;62.6865671641791;63.63636363636363;66.66666666666667;66.66666666666667;66.66666666666667;63.63636363636363;62.6865671641791;61.76470588235294;61.76470588235294;61.76470588235294;62.6865671641791;62.6865671641791;62.6865671641791;62.6865671641791;64.61538461538461;65.625;65.625;67.74193548387096;68.85245901639344;71.1864406779661;72.41379310344827;72.41379310344827
Pieza_12_foto0611;12;611;83;83;83;83;83;83;83;83;84;85;85;85;84;83;83;83;83;80;80;79;79;79;78;76;76;76;76;75;73;68;50.602409638554214;50.602409638554214;50.602409638554214;50.602409638554214;50.602409638554214;50.602409638554214;50.602409638554214;50.602409638554214;50.0;49.411764705882355;49.411764705882355;49.411764705882355;50.0;50.602409638554214;50.602409638554214;50.602409638554214;50.602409638554214;52.5;52.5;53.164556962025316;53.164556962025316;53.164556962025316;53.84615384615385;55.26315789473684;55.26315789473684;55.26315789473684;55.26315789473684;56.0;57.534246575342465;61.76470588235294
Pieza_12_foto0612;12;612;37;37;78;79;80;80;82;82;82;82;82;82;80;79;78;78;76;76;76;75;75;75;74;74;72;72;63;60;64;64;88.0952380952381;88.0952380952381;52.31990231990232;53.164556962025316;52.5;52.5;51.21951219512195;51.21951219512195;51.21951219512195;51.21951219512195;51.21951219512195;51.21951219512195;52.5;53.164556962025316;53.84615384615385;53.84615384615385;55.26315789473684;55.26315789473684;55.26315789473684;56.0;56.0;56.0;56.75675675675676;56.75675675675676;58.333333333333336;58.333333333333336;66.66666666666667;70.0;65.625;65.625
Pieza_12_foto0629;12;629;61;61;65;67;67;67;68;68;68;68;68;67;67;67;67;66;66;66;65;65;63;61;61;61;61;54;51;53;53;53;68.85245901639344;68.85245901639344;64.61538461538461;62.6865671641791;62.6865671641791;62.6865671641791;61.76470588235294;61.76470588235294;61.76470588235294;61.76470588235294;61.76470588235294;62.6865671641791;62.6865671641791;62.6865671641791;62.6865671641791;63.63636363636363;63.63636363636363;63.63636363636363;64.61538461538461;64.61538461538461;66.66666666666667;68.85245901639344;68.85245901639344;68.85245901639344;68.85245901639344;77.77777777777777;82.3529411764706;79.24528301886792;79.24528301886792;79.24528301886792
Pieza_12_foto0648;12;648;72;72;74;74;74;74;74;72;71;71;66;52;71;71;71;71;72;72;73;73;73;72;71;67;63;62;61;62;63;63;58.333333333333336;58.333333333333336;56.75675675675676;56.75675675675676;56.75675675675676;56.75675675675676;56.75675675675676;58.333333333333336;59.15492957746479;59.15492957746479;63.63636363636363;80.76923076923077;59.15492957746479;59.15492957746479;59.15492957746479;59.15492957746479;58.333333333333336;58.333333333333336;57.534246575342465;57.534246575342465;57.534246575342465;58.333333333333336;59.15492957746479;62.6865671641791;66.66666666666667;67.74193548387096;68.85245901639344;67.74193548387096;66.66666666666667;66.66666666666667
