img_name;folder;image;pw_1;pw_2;pw_3;pw_4;pw_5;pw_6;pw_7;pw_8;pw_9;pw_10;pw_11;pw_12;pw_13;pw_14;pw_15;pw_16;pw_17;pw_18;pw_19;pw_20
Pieza_01_foto0;1;0;100.0;100.0;100.0;100.0;100.0;63.645833333333336;18.697916666666668;6.423611111111111;4.84375;4.84375;100.0;100.0;100.0;100.0;100.0;95.9375;60.69444444444444;33.66319444444444;16.71875;16.71875
Pieza_01_foto118;1;118;100.0;100.0;100.0;100.0;100.0;92.87109375;17.79296875;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;68.49609375;6.640625;0.0;0.0
Pieza_01_foto119;1;119;100.0;100.0;100.0;100.0;100.0;100.0;77.79296875;5.9765625;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;64.70703125;0.0;0.0;0.0
Pieza_01_foto137;1;137;0.0;0.0;4.479166666666667;61.822916666666664;76.875;95.83333333333333;100.0;100.0;100.0;100.0;0.0;0.0;0.0;19.80902777777778;87.79513888888889;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto138;1;138;0.0;0.0;1.46875;71.03125;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;13.265625;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto152;1;152;100.0;100.0;86.71875;86.71875;98.33984375;100.0;57.890625;0.0;0.0;0.0;100.0;100.0;99.375;99.375;99.921875;100.0;77.34375;1.875;0.0;0.0
Pieza_01_foto153;1;153;100.0;100.0;100.0;100.0;100.0;95.06944444444444;19.51388888888889;0.0;0.0;0.0;68.125;70.03472222222223;77.39583333333333;76.40625;92.13541666666667;100.0;65.01736111111111;0.0;0.0;0.0
Pieza_01_foto167;1;167;5.78125;5.78125;5.78125;28.975694444444443;41.59722222222222;94.98263888888889;100.0;100.0;100.0;100.0;12.8125;12.8125;12.8125;12.8125;21.73611111111111;58.87152777777778;99.32291666666667;100.0;92.58680555555556;90.46875
Pieza_01_foto168;1;168;0.0;0.0;0.0;15.381944444444445;39.40972222222222;90.95486111111111;100.0;100.0;94.11458333333333;88.59375;0.0;0.0;0.0;0.0;16.89236111111111;63.78472222222222;100.0;100.0;100.0;100.0
Pieza_01_foto184;1;184;100.0;100.0;100.0;100.0;100.0;83.87152777777777;15.833333333333334;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;98.62847222222223;16.024305555555557;0.0;0.0;0.0
Pieza_01_foto185;1;185;100.0;100.0;100.0;100.0;100.0;96.50390625;20.99609375;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;61.2109375;0.0;0.0;0.0
Pieza_01_foto202;1;202;0.0;0.0;18.068181818181817;49.21875;77.48579545454545;81.71875;93.35227272727273;100.0;100.0;100.0;0.0;0.0;0.9090909090909091;23.607954545454547;31.818181818181817;98.82102272727273;100.0;100.0;100.0;100.0
Pieza_01_foto203;1;203;40.46875;40.74652777777778;73.36805555555556;100.0;100.0;91.14583333333333;32.829861111111114;22.79513888888889;26.85763888888889;44.21875;61.25;61.25;63.19444444444444;67.51736111111111;100.0;100.0;76.61458333333333;48.15972222222222;44.53125;44.53125
Pieza_01_foto219;1;219;100.0;100.0;100.0;96.45833333333333;23.885416666666668;0.0;3.40625;22.03125;2.0416666666666665;0.0;100.0;100.0;100.0;57.135416666666664;0.0;0.0;1.8125;13.59375;0.0;0.0
Pieza_01_foto220;1;220;100.0;100.0;100.0;88.67788461538461;14.963942307692308;0.0;0.0;9.783653846153847;9.579326923076923;0.0;100.0;100.0;100.0;49.375;0.0;0.0;12.127403846153847;35.27644230769231;13.076923076923077;0.0
Pieza_01_foto236;1;236;0.0;0.0;0.0;0.0;0.0;24.921875;100.0;100.0;100.0;100.0;0.0;0.0;5.625;47.609375;47.8125;76.21875;100.0;100.0;100.0;100.0
Pieza_01_foto237;1;237;0.0;0.0;19.9609375;95.09114583333333;100.0;100.0;100.0;100.0;100.0;100.0;0.0;0.0;50.455729166666664;65.0;68.125;70.625;92.52604166666667;88.90625;92.60416666666667;100.0
Pieza_01_foto254;1;254;100.0;100.0;100.0;100.0;75.9014423076923;0.9014423076923077;1.0216346153846154;25.3125;9.014423076923077;0.0;100.0;100.0;100.0;92.23557692307692;20.877403846153847;0.0;0.0;0.0;0.0;0.0
Pieza_01_foto255;1;255;100.0;100.0;100.0;100.0;100.0;100.0;69.27083333333333;9.027777777777779;0.0;0.0;100.0;100.0;100.0;100.0;100.0;80.52083333333333;22.916666666666668;1.3888888888888888;0.0;0.0
Pieza_01_foto276;1;276;0.0;0.0;0.0;13.5546875;85.5859375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;47.3046875;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto277;1;277;0.0;0.0;0.0;0.0;59.392361111111114;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;7.673611111111111;98.125;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto294;1;294;7.8125;7.8125;10.0390625;71.7578125;100.0;92.890625;65.9375;39.140625;33.90625;33.90625;27.65625;27.65625;44.23828125;98.4375;81.1328125;26.6015625;0.0;0.0;0.0;0.0
Pieza_01_foto295;1;295;100.0;100.0;100.0;73.203125;2.767857142857143;7.053571428571429;28.337053571428573;47.455357142857146;15.837053571428571;0.0;86.5625;89.44196428571429;100.0;55.10044642857143;16.495535714285715;11.875;28.671875;20.200892857142858;0.0;0.0
Pieza_01_foto318;1;318;0.0;0.0;0.0;0.0;57.048611111111114;100.0;100.0;100.0;100.0;100.0;0.0;0.0;0.0;18.697916666666668;96.21527777777777;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto319;1;319;0.0;0.0;17.34375;67.328125;84.4375;100.0;100.0;100.0;100.0;100.0;0.0;0.0;18.71875;89.859375;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto342;1;342;0.0;0.0;0.0;0.0;0.0;21.09375;75.703125;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;17.8515625;94.921875;100.0;100.0
Pieza_01_foto343;1;343;100.0;100.0;100.0;53.247767857142854;0.0;10.279017857142858;26.026785714285715;33.64955357142857;0.0;0.0;100.0;100.0;100.0;59.854910714285715;1.9754464285714286;16.473214285714285;71.23883928571429;73.44866071428571;19.073660714285715;0.0
Pieza_01_foto344;1;344;100.0;100.0;100.0;100.0;100.0;97.22222222222223;23.57638888888889;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;98.36805555555556;30.45138888888889;0.0;0.0;0.0
Pieza_01_foto368;1;368;0.0;0.0;0.0;20.850694444444443;88.57638888888889;100.0;94.63541666666667;83.90625;83.90625;86.40625;0.0;0.0;0.0;21.024305555555557;85.12152777777777;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto369;1;369;0.0;0.0;0.0;7.9296875;94.8828125;100.0;100.0;100.0;100.0;100.0;18.28125;18.28125;18.28125;51.0546875;100.0;98.3984375;92.96875;92.96875;93.10546875;94.21875
Pieza_01_foto38;1;38;100.0;100.0;100.0;100.0;96.28472222222223;70.57291666666667;4.739583333333333;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;98.69791666666667;54.427083333333336;14.114583333333334;0.0;0.0
Pieza_01_foto39;1;39;100.0;100.0;100.0;100.0;100.0;92.65625;41.076388888888886;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;78.55902777777777;4.027777777777778;0.0;0.0
Pieza_01_foto391;1;391;100.0;100.0;91.18303571428571;4.765625;0.0;52.39955357142857;76.47321428571429;53.41517857142857;17.209821428571427;21.71875;100.0;100.0;100.0;48.671875;0.0;14.598214285714286;50.669642857142854;55.591517857142854;0.0;0.0
Pieza_01_foto392;1;392;100.0;100.0;100.0;82.19866071428571;1.3392857142857142;0.0;0.0;0.0;0.0;0.0;100.0;100.0;100.0;74.00669642857143;8.90625;13.582589285714286;55.15625;44.720982142857146;16.138392857142858;0.0
Pieza_01_foto415;1;415;16.25;2.03125;3.30078125;84.86328125;100.0;65.546875;0.0;0.0;0.0;0.0;11.71875;1.46484375;0.0;20.29296875;65.3125;68.45703125;33.8671875;4.19921875;0.0;0.0
Pieza_01_foto416;1;416;0.0;0.0;0.0;37.75;76.875;77.296875;91.25;95.625;100.0;100.0;0.0;0.0;17.609375;56.640625;69.921875;73.75;100.0;100.0;87.859375;67.578125
Pieza_01_foto437;1;437;100.0;100.0;100.0;100.0;100.0;48.420138888888886;19.010416666666668;15.78125;15.78125;0.0;100.0;100.0;100.0;100.0;100.0;100.0;59.236111111111114;18.26388888888889;0.0;0.0
Pieza_01_foto438;1;438;100.0;100.0;90.22569444444444;4.383680555555555;0.0;19.57465277777778;7.170138888888889;0.0;0.0;0.0;100.0;100.0;97.78645833333333;13.741319444444445;0.0;9.479166666666666;6.015625;1.9965277777777777;19.73090277777778;19.65277777777778
Pieza_01_foto460;1;460;0.0;0.0;0.0;36.822916666666664;74.75694444444444;70.52083333333333;70.3125;73.61111111111111;100.0;100.0;0.0;0.0;10.625;72.96875;87.03125;87.03125;100.0;100.0;100.0;100.0
Pieza_01_foto461;1;461;0.0;0.0;0.0;0.0;46.423611111111114;100.0;100.0;100.0;100.0;100.0;0.0;0.0;6.493055555555555;54.114583333333336;97.88194444444444;88.02083333333333;81.09375;92.37847222222223;100.0;100.0
Pieza_01_foto480;1;480;100.0;100.0;94.16118421052632;16.332236842105264;17.01480263157895;0.0;0.0;0.0;0.0;0.0;100.0;100.0;87.47532894736842;6.6118421052631575;18.207236842105264;13.21546052631579;0.0;31.29111842105263;24.84375;0.0
Pieza_01_foto481;1;481;100.0;100.0;100.0;100.0;100.0;82.82986111111111;21.180555555555557;5.15625;0.0;0.0;100.0;100.0;100.0;100.0;100.0;98.48958333333333;60.59027777777778;30.989583333333332;11.302083333333334;0.0
Pieza_01_foto503;1;503;0.0;0.0;0.0;11.07638888888889;73.71527777777777;100.0;90.3125;85.46875;85.46875;85.46875;17.34375;17.34375;21.09375;82.58680555555556;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto504;1;504;0.0;0.0;0.0;5.1171875;59.921875;100.0;100.0;100.0;100.0;100.0;0.0;0.0;1.54296875;46.875;100.0;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto521;1;521;100.0;100.0;100.0;100.0;100.0;64.73958333333333;21.57986111111111;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;61.979166666666664;15.190972222222221;0.0;0.0;0.0
Pieza_01_foto522;1;522;100.0;100.0;100.0;100.0;100.0;96.6796875;46.5234375;2.94921875;0.0;0.0;100.0;100.0;100.0;100.0;100.0;97.65625;38.45703125;20.15625;11.58203125;0.0
Pieza_01_foto545;1;545;0.0;0.0;13.953125;47.03125;68.796875;83.890625;100.0;100.0;100.0;100.0;0.0;0.0;7.578125;63.59375;63.59375;81.796875;100.0;100.0;100.0;100.0
Pieza_01_foto549;1;549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.5;37.2;24.875;39.5875;45.7;54.125;35.3125;0.0;0.0;0.0
Pieza_01_foto550;1;550;67.63125;49.55625;46.71875;22.621875;44.0875;12.9;42.81875;3.875;13.259375;24.06875;80.425;86.7625;75.06875;60.58125;62.71875;23.846875;0.209375;10.646875;18.596875;45.659375
Pieza_01_foto565;1;565;0.0;3.875;49.57236842105263;70.17105263157895;46.30263157894737;73.19736842105263;78.92763157894737;61.55921052631579;58.96052631578947;42.48684210526316;0.0;0.0;31.888157894736842;61.93421052631579;32.07236842105263;71.6907894736842;94.48684210526316;74.65131578947368;43.5;50.53947368421053
Pieza_01_foto566;1;566;0.0;63.45454545454545;88.18939393939394;92.53030303030303;100.0;83.18560606060606;70.35227272727273;70.99621212121212;57.65909090909091;42.04924242424242;0.0;12.882575757575758;60.625;89.44318181818181;100.0;90.53787878787878;48.15530303030303;14.428030303030303;50.31818181818182;19.700757575757574
Pieza_01_foto604;1;604;0.0;0.0;32.05;52.5;71.84166666666667;73.875;85.74166666666666;82.29166666666667;78.34166666666667;93.83333333333333;0.0;0.0;0.05;45.958333333333336;99.28333333333333;100.0;100.0;100.0;100.0;100.0
Pieza_01_foto605;1;605;0.2238372093023256;57.6656976744186;65.9796511627907;84.1046511627907;66.57267441860465;33.93604651162791;57.82267441860465;25.34011627906977;35.67151162790697;30.0203488372093;0.0;63.31976744186046;97.40988372093024;88.92151162790698;40.497093023255815;67.55813953488372;55.4156976744186;16.319767441860463;36.43895348837209;0.0
Pieza_01_foto621;1;621;51.875;51.822916666666664;51.75;72.33333333333333;59.791666666666664;48.5625;32.697916666666664;10.458333333333334;27.90625;29.125;34.25;50.510416666666664;78.92708333333333;88.57291666666667;76.67708333333333;61.0;73.52083333333333;81.89583333333333;87.625;87.625
Pieza_01_foto638;1;638;0.0;0.6166666666666667;15.483333333333333;53.80833333333333;49.675;51.141666666666666;54.333333333333336;20.841666666666665;0.0;0.0;0.0;0.0;2.066666666666667;38.38333333333333;90.25;75.48333333333333;78.76666666666667;82.43333333333334;75.29166666666667;69.68333333333334
Pieza_01_foto76;1;76;100.0;100.0;100.0;100.0;100.0;89.72222222222223;24.04513888888889;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;91.5625;8.229166666666666;0.0;0.0
Pieza_01_foto77;1;77;100.0;100.0;100.0;100.0;100.0;97.51736111111111;21.23263888888889;0.0;0.0;0.0;100.0;100.0;100.0;100.0;100.0;100.0;69.94791666666667;0.0;0.0;0.0
Pieza_01_foto98;1;98;0.0;0.0;0.0;27.864583333333332;96.68402777777777;93.83680555555556;88.48958333333333;87.96875;94.65277777777777;100.0;0.0;0.0;0.0;0.017361111111111112;50.81597222222222;95.10416666666667;100.0;100.0;100.0;100.0
Pieza_01_foto99;1;99;0.0;0.0;23.4375;11.529017857142858;0.0;0.0;53.950892857142854;100.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;9.720982142857142;87.85714285714286;97.02008928571429;86.09375
Pieza_02_foto0;2;0;0.0;0.0;21.732954545454547;92.03125;92.03125;94.20454545454545;100.0;100.0;100.0;100.0;0.0;0.0;17.088068181818183;69.51704545454545;70.3125;74.43181818181819;100.0;100.0;100.0;100.0
Pieza_02_foto106;2;106;100.0;100.0;100.0;100.0;96.61458333333333;65.26041666666667;28.90625;18.697916666666668;0.0;0.0;100.0;100.0;100.0;100.0;100.0;54.548611111111114;12.96875;0.0;0.0;0.0
Pieza_02_foto107;2;107;100.0;100.0;100.0;100.0;100.0;99.04513888888889;56.78819444444444;9.23611111111111;0.0;0.0;100.0;100.0;100.0;100.0;100.0;92.93402777777777;79.02777777777777;29.791666666666668;0.0;0.0
Pieza_02_foto121;2;121;74.53125;74.53125;74.53125;60.140625;50.78125;54.859375;50.21875;29.84375;1.109375;0.0;20.3125;20.3125;31.59375;38.375;24.265625;15.9375;18.28125;17.046875;0.0;0.0
Pieza_02_foto122;2;122;0.0;18.117559523809526;52.52232142857143;91.16071428571429;67.41071428571429;91.25;66.2202380952381;58.69047619047619;71.98660714285714;53.586309523809526;0.0;5.647321428571429;36.316964285714285;75.625;72.52232142857143;90.25297619047619;42.708333333333336;35.17113095238095;91.68154761904762;0.0
Pieza_02_foto134;2;134;100.0;100.0;100.0;100.0;100.0;98.73263888888889;79.80902777777777;16.75347222222222;0.0;0.0;48.90625;50.85069444444444;92.04861111111111;100.0;100.0;100.0;100.0;26.510416666666668;0.0;0.0
Pieza_02_foto135;2;135;13.28125;47.83203125;17.6171875;59.9560546875;56.2890625;38.6572265625;54.19921875;63.2373046875;98.4033203125;18.564453125;40.8056640625;77.1142578125;46.376953125;62.177734375;54.5849609375;57.6611328125;87.1923828125;80.4931640625;100.0;22.734375
Pieza_02_foto164;2;164;100.0;100.0;81.5625;56.75480769230769;52.24759615384615;63.78605769230769;52.03125;30.108173076923077;5.228365384615385;0.0;86.40625;87.45192307692308;100.0;100.0;100.0;48.87019230769231;0.0;0.0;0.0;0.0
Pieza_02_foto165;2;165;0.0;0.0;0.0;0.0;0.0;0.0;6.979166666666667;89.98697916666667;46.015625;0.0;0.0;0.0;50.5859375;81.45833333333333;2.96875;25.15625;47.7734375;81.92708333333333;50.442708333333336;0.0
Pieza_02_foto183;2;183;14.6875;35.947916666666664;9.984375;31.791666666666668;19.828125;30.213541666666668;21.432291666666668;37.526041666666664;42.442708333333336;50.744791666666664;4.0;26.046875;36.739583333333336;58.911458333333336;12.744791666666666;41.630208333333336;11.432291666666666;26.15625;48.505208333333336;24.098958333333332
Pieza_02_foto184;2;184;0.0;0.0;38.520833333333336;30.947916666666668;9.541666666666666;39.1875;98.66666666666667;84.10416666666667;41.21875;42.135416666666664;0.0;20.416666666666668;57.989583333333336;91.45833333333333;20.78125;8.125;43.447916666666664;55.447916666666664;2.34375;4.5625
Pieza_02_foto199;2;199;29.53125;59.0283203125;54.912109375;60.1416015625;13.7646484375;34.00390625;47.0849609375;60.693359375;93.779296875;72.001953125;23.2421875;18.7646484375;51.845703125;100.0;41.396484375;72.5244140625;35.2197265625;41.30859375;83.798828125;10.87890625
Pieza_02_foto200;2;200;54.42036290322581;68.26108870967742;57.92842741935484;28.724798387096776;0.0;0.0;49.087701612903224;75.85685483870968;46.08366935483871;22.56048387096774;22.106854838709676;0.0;0.0;9.606854838709678;27.041330645161292;11.108870967741936;49.153225806451616;64.73790322580645;79.45564516129032;20.120967741935484
Pieza_02_foto217;2;217;0.0;7.864583333333333;56.979166666666664;67.33506944444444;68.59375;93.58506944444444;83.75;90.0;84.49652777777777;59.93055555555556;0.0;0.4166666666666667;35.63368055555556;50.55555555555556;16.536458333333332;71.171875;100.0;82.85590277777777;48.86284722222222;33.97569444444444
Pieza_02_foto218;2;218;0.0;0.0;0.0;32.58680555555556;70.32986111111111;66.61458333333333;47.06597222222222;27.916666666666668;20.48611111111111;20.46875;65.3125;38.107638888888886;28.71527777777778;37.291666666666664;56.857638888888886;94.35763888888889;100.0;100.0;100.0;100.0
Pieza_02_foto234;2;234;0.0;0.0;23.426339285714285;44.888392857142854;83.18080357142857;100.0;96.54017857142857;65.10044642857143;0.0;0.0;0.0;10.580357142857142;53.515625;57.16517857142857;44.174107142857146;32.65625;43.64955357142857;0.0;0.0;0.0
Pieza_02_foto235;2;235;0.0;8.211805555555555;79.00173611111111;100.0;83.46354166666667;0.0;20.442708333333332;72.5;50.59027777777778;36.40625;19.0625;23.40277777777778;37.439236111111114;67.52604166666667;46.51909722222222;0.0;4.809027777777778;23.133680555555557;1.4236111111111112;11.901041666666666
Pieza_02_foto250;2;250;0.0;0.0;0.0;0.0;51.71875;74.0625;59.90234375;18.3203125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.4375;43.4375;32.5390625;21.73828125;0.0
Pieza_02_foto251;2;251;0.0;0.0;8.9375;83.75;97.0625;71.76041666666667;47.427083333333336;3.09375;0.0;0.0;30.9375;10.0625;23.041666666666668;50.90625;85.34375;28.416666666666668;12.90625;41.458333333333336;24.65625;0.0
Pieza_02_foto269;2;269;0.0;15.069444444444445;30.208333333333332;62.49131944444444;95.13888888888889;100.0;100.0;100.0;66.31944444444444;17.65625;0.0;0.0;0.0;0.0;55.017361111111114;43.333333333333336;34.87847222222222;30.46875;13.368055555555555;21.25
Pieza_02_foto27;2;27;92.03125;94.98579545454545;100.0;100.0;100.0;100.0;93.96306818181819;78.26704545454545;38.50852272727273;24.53125;88.05397727272727;82.88352272727273;93.39488636363636;100.0;95.09943181818181;89.21875;46.61931818181818;16.875;4.815340909090909;0.0
Pieza_02_foto270;2;270;28.59375;28.59375;55.703125;83.22265625;89.21875;61.42578125;29.6875;9.21875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Pieza_02_foto28;2;28;49.53125;54.56597222222222;88.80208333333333;87.01388888888889;38.4375;42.5;46.032986111111114;42.85590277777778;53.74131944444444;27.352430555555557;99.08854166666667;80.19965277777777;75.84201388888889;66.76215277777777;33.81944444444444;9.010416666666666;29.41840277777778;41.510416666666664;0.78125;0.0
Pieza_02_foto287;2;287;0.0;0.0;43.20723684210526;38.94736842105263;0.0;12.853618421052632;79.48190789473684;73.93914473684211;41.48026315789474;23.94736842105263;17.03125;55.41940789473684;62.796052631578945;13.379934210526315;0.0;36.33223684210526;89.35855263157895;92.22861842105263;78.29769736842105;7.34375
Pieza_02_foto288;2;288;0.0;23.451704545454547;25.44034090909091;47.32244318181818;69.0340909090909;70.46875;86.64772727272727;74.43181818181819;45.75284090909091;19.495738636363637;0.0;17.350852272727273;22.102272727272727;6.392045454545454;27.982954545454547;45.67471590909091;68.55113636363636;58.125;39.87215909090909;40.36931818181818
Pieza_02_foto29;2;29;24.0625;14.08203125;13.2421875;19.74609375;27.734375;43.5546875;41.71875;7.1484375;0.0;0.0;44.84375;44.84375;73.0078125;87.1875;100.0;100.0;43.75;0.0;0.0;0.0
Pieza_02_foto306;2;306;61.40625;64.70170454545455;95.08522727272727;100.0;100.0;100.0;99.70170454545455;80.83806818181819;49.20454545454545;47.21590909090909;90.3125;83.89204545454545;75.0;72.17329545454545;66.7471590909091;58.18181818181818;50.18465909090909;5.482954545454546;0.0;0.0
Pieza_02_foto307;2;307;0.0;0.0;15.01201923076923;24.98798076923077;49.26682692307692;60.42067307692308;59.54326923076923;55.64903846153846;48.84615384615385;49.23076923076923;0.9014423076923077;20.45673076923077;46.77884615384615;59.71153846153846;77.03125;75.61298076923077;70.45673076923077;46.99519230769231;10.276442307692308;0.0
Pieza_02_foto323;2;323;35.9375;53.20723684210526;62.401315789473685;85.6907894736842;80.79769736842105;68.15789473684211;52.03125;51.98190789473684;29.498355263157894;0.9210526315789473;54.317434210526315;64.16940789473684;65.30427631578948;38.98848684210526;30.78125;42.17927631578947;78.53618421052632;54.078947368421055;39.92598684210526;5.9868421052631575
Pieza_02_foto324;2;324;78.4375;74.83173076923077;85.0;72.83653846153847;33.60576923076923;17.283653846153847;27.16346153846154;31.454326923076923;17.295673076923077;14.84375;79.84375;83.5576923076923;100.0;99.81971153846153;99.53125;79.60336538461539;33.60576923076923;16.598557692307693;2.7283653846153846;0.0
Pieza_02_foto341;2;341;28.932291666666668;45.43402777777778;86.74479166666667;99.49652777777777;95.83333333333333;92.36111111111111;100.0;92.61284722222223;14.105902777777779;0.0;57.15277777777778;29.98263888888889;43.27256944444444;69.86979166666667;69.88715277777777;77.33506944444444;100.0;76.77083333333333;51.119791666666664;2.8211805555555554
Pieza_02_foto342;2;342;64.0625;37.572916666666664;27.71875;54.677083333333336;86.38541666666667;91.875;99.45833333333333;90.57291666666667;15.020833333333334;14.375;100.0;89.125;78.04166666666667;67.57291666666667;68.66666666666667;60.0;60.104166666666664;57.729166666666664;40.71875;35.15625
Pieza_02_foto358;2;358;5.856481481481482;18.483796296296298;62.61574074074074;53.00925925925926;85.46875;86.86342592592592;58.56481481481482;65.65972222222223;60.833333333333336;56.36574074074074;0.0;23.449074074074073;62.96296296296296;71.27893518518519;90.42824074074075;83.6863425925926;100.0;78.75578703703704;35.677083333333336;11.643518518518519
Pieza_02_foto359;2;359;0.0;0.0;3.359375;43.61328125;80.3125;73.75;80.625;81.07421875;89.39453125;90.46875;0.0;0.0;0.0;3.22265625;95.3125;100.0;100.0;100.0;100.0;100.0
Pieza_02_foto373;2;373;27.1875;27.1875;29.4921875;33.90625;48.53515625;50.625;29.58984375;0.0;0.0;0.0;30.625;30.625;61.875;76.40625;62.83203125;51.71875;20.6640625;0.0;0.0;0.0
Pieza_02_foto374;2;374;0.0;22.125;70.5625;58.75;46.359375;66.46875;67.75;47.28125;36.0703125;0.0;0.0;6.0;24.5625;64.5078125;67.75;34.671875;28.625;25.0625;16.9765625;3.140625
Pieza_02_foto381;2;381;0.0;2.2150735294117645;46.10294117647059;52.7297794117647;51.93014705882353;21.516544117647058;33.90625;59.01654411764706;6.268382352941177;0.0;0.0;5.606617647058823;32.96875;37.4172794117647;76.40625;66.23161764705883;23.547794117647058;19.11764705882353;0.0;0.0
Pieza_02_foto382;2;382;0.0;19.09722222222222;71.20659722222223;73.47222222222223;55.78125;64.10590277777777;70.63368055555556;20.625;13.541666666666666;19.39236111111111;0.0;12.98611111111111;36.31944444444444;83.15104166666667;63.984375;27.03125;30.364583333333332;7.34375;4.861111111111111;0.0
Pieza_02_foto389;2;389;0.0;2.5390625;52.021484375;38.525390625;24.43359375;26.279296875;24.0234375;35.60546875;25.2734375;0.0;0.0;1.416015625;58.3984375;74.21875;44.619140625;22.099609375;53.935546875;64.82421875;17.529296875;0.0
Pieza_02_foto390;2;390;0.0;0.0;0.0;0.0;21.25;52.96875;50.68359375;28.75;27.03125;27.03125;0.0;0.0;0.0;0.0;64.7265625;100.0;89.609375;68.49609375;65.3125;65.3125
Pieza_02_foto395;2;395;20.78125;17.34375;18.40277777777778;35.69444444444444;76.40625;63.420138888888886;47.10069444444444;26.197916666666668;0.0;0.0;0.0;0.0;0.15625;71.90972222222223;100.0;45.920138888888886;12.65625;12.65625;14.253472222222221;17.69097222222222
Pieza_02_foto396;2;396;0.0;0.0;3.0902777777777777;89.18402777777777;100.0;46.75347222222222;7.170138888888889;0.0;0.0;0.0;0.0;0.0;3.0208333333333335;92.96875;100.0;24.930555555555557;13.75;1.5277777777777777;8.229166666666666;35.15625
Pieza_02_foto402;2;402;0.0;0.0;0.0;42.91193181818182;66.20738636363636;60.22727272727273;58.4375;52.69886363636363;16.931818181818183;0.0;0.0;0.0;38.59375;99.3465909090909;85.26988636363636;70.63920454545455;78.73579545454545;94.46022727272727;99.17613636363636;95.46875
Pieza_02_foto403;2;403;0.0;0.0;11.808035714285714;73.56026785714286;52.79017857142857;20.0;22.142857142857142;27.466517857142858;8.883928571428571;18.75;0.0;0.0;66.70758928571429;100.0;100.0;99.04017857142857;93.28125;92.37723214285714;58.59375;61.875
Pieza_02_foto408;2;408;0.0;0.0;2.9261363636363638;63.30965909090909;97.0596590909091;80.08522727272727;76.5340909090909;48.05397727272727;1.5198863636363635;0.0;0.0;0.0;25.724431818181817;87.34375;71.26420454545455;42.04545454545455;35.68181818181818;20.65340909090909;0.0;0.0
Pieza_02_foto409;2;409;0.0;49.30555555555556;51.417824074074076;45.248842592592595;11.73611111111111;13.981481481481481;24.46759259259259;18.935185185185187;75.17939814814815;23.28125;2.8935185185185186;86.78819444444444;80.91435185185185;47.447916666666664;0.4340277777777778;35.59606481481482;61.2037037037037;51.510416666666664;78.27546296296296;30.32986111111111
Pieza_02_foto414;2;414;0.0;0.0;0.0;14.930555555555555;38.59375;31.510416666666668;22.5;22.46527777777778;4.756944444444445;0.0;0.0;0.0;0.0;42.58680555555556;60.3125;52.170138888888886;43.90625;32.239583333333336;8.350694444444445;0.0
Pieza_02_foto415;2;415;0.0;0.0;0.0;7.796875;10.78125;0.0;30.734375;78.90625;36.484375;0.0;0.0;0.0;0.0;63.03125;74.53125;69.640625;80.859375;92.515625;29.6875;19.53125
Pieza_02_foto420;2;420;40.15625;37.99278846153846;8.413461538461538;0.0;9.567307692307692;26.153846153846153;24.158653846153847;67.16346153846153;32.83653846153846;19.24278846153846;10.78125;13.774038461538462;32.34375;52.74038461538461;48.77403846153846;8.942307692307692;13.930288461538462;88.125;31.165865384615383;13.4375
Pieza_02_foto421;2;421;0.0;13.558238636363637;44.65909090909091;18.33096590909091;26.647727272727273;22.258522727272727;34.18323863636363;58.515625;63.33096590909091;26.107954545454547;16.06534090909091;48.89914772727273;39.22585227272727;2.8764204545454546;17.982954545454547;66.75426136363636;66.6903409090909;51.09375;85.97301136363636;7.96875
